tei_section_id	tei_node_id	tei_node_type	sentence_id	phrase_id	word	part_of_speech	accent	phoneme	stress	tone	break_index	bonduca	1h4	1h6	2h6	3h6	he8
4000000229	5000000471	sp	5	11	full	JJ	L+H*	f U l	1	H-L%	4	0	0.07786	0.58083	0.10344	0.05446	0.18341
4000000229	5000000471	sp	5	11	of	IN		V v	1	H-L%	4	0	0.14207	0.37771	0.26802	0.07388	0.13832
4000000229	5000000471	sp	5	11	that	IN		D { t	1	H-L%	4	0	0.12280	0.34693	0.22275	0.16774	0.13978
4000000229	5000000471	sp	5	11	I	PRP		AI	1	H-L%	4	0	0.13192	0.33575	0.17556	0.17623	0.18054
4000000229	5000000471	sp	5	11	brought	VBD	L+H*	b r O t	1	H-L%	4	0	0.16073	0.31981	0.20101	0.14693	0.17152
4000000229	5000000471	sp	5	11	(	-LRB-				H-L%	4	0	0.22285	0.24126	0.19927	0.13234	0.20428
4000000229	5000000471	sp	5	11	which	WDT		w I tS	1	H-L%	4	0	0.23546	0.31350	0.21940	0.06630	0.16535
4000000229	5000000471	sp	5	11	was	VBD	L+H*	w A z	1	H-L%	4	0	0.19862	0.27754	0.31836	0.07228	0.13321
4000000229	5000000471	sp	5	11	not	RB		n A t	1	H-L%	4	0	0.16959	0.44796	0.21688	0.06850	0.09706
4000000229	5000000471	sp	5	11	fear	NN	L+H*	f I r	1	H-L%	4	0	0.18630	0.42926	0.16806	0.08912	0.12727
4000000229	5000000471	sp	5	11	nor	CC		n O r	1	H-L%	4	0	0.17786	0.37044	0.18140	0.10207	0.16822
4000000229	5000000471	sp	5	11	flight	NN	L+H*	f l AI t	1	H-L%	4	0	0.17366	0.37510	0.22672	0.08199	0.14253
4000000229	5000000471	sp	5	11	)	-RRB-				H-L%	4	0	0.47384	0.22098	0.16635	0.06175	0.07707
4000000229	5000000471	sp	5	11	as	IN		{ z	1	H-L%	4	0	0.26577	0.34046	0.19573	0.07349	0.12455
4000000229	5000000471	sp	5	11	valiant	JJ	L+H*	v { l	1	H-L%	4	0	0.26901	0.24307	0.09601	0.09277	0.29914
4000000229	5000000471	sp	5	11	valiant	JJ	L+H*	j @ n t	0	H-L%	4	0	0.22799	0.31164	0.08210	0.15507	0.22320
4000000229	5000000471	sp	5	11	,	,				H-L%	4	0	0.18967	0.11415	0.09575	0.17299	0.42745
4000000229	5000000471	sp	5	12	as	IN		{ z	1	H-L%	4	0	0.11572	0.09004	0.14815	0.10603	0.54006
4000000229	5000000471	sp	5	12	vigilant	NN	L+H*	v I	1	H-L%	4	0	0.04670	0.02524	0.49397	0.15067	0.28343
4000000229	5000000471	sp	5	12	vigilant	NN	L+H*	dZ @	0	H-L%	4	0	0.07558	0.02689	0.55303	0.19779	0.14671
4000000229	5000000471	sp	5	12	vigilant	NN	L+H*	l @ n t	0	H-L%	4	0	0.23543	0.04455	0.43374	0.15377	0.13251
4000000229	5000000471	sp	5	12	,	,				H-L%	4	0	0.21815	0.13787	0.12880	0.40812	0.10706
4000000229	5000000471	sp	5	13	as	IN		{ z	1	H-L%	4	0	0.16876	0.16195	0.14751	0.36430	0.15748
4000000229	5000000471	sp	5	13	wise	JJ	L+H*	w AI z	1	H-L%	4	0	0.13167	0.28249	0.16953	0.13849	0.27782
4000000229	5000000471	sp	5	13	,	,				H-L%	4	0	0.14843	0.22281	0.16585	0.14960	0.31332
4000000229	5000000471	sp	5	14	to	TO		t u	1	H-L%	4	0	0.16264	0.19834	0.20818	0.14750	0.28333
4000000229	5000000471	sp	5	14	do	VB	L+H*	d u	1	H-L%	4	0	0.18504	0.19273	0.11561	0.10259	0.40404
4000000229	5000000471	sp	5	14	and	CC		{ n d	1	H-L%	4	0	0.21816	0.18018	0.10681	0.08671	0.40814
4000000229	5000000471	sp	5	14	suffer	VB	L+H*	s V	1	H-L%	4	0	0.30576	0.10206	0.15064	0.10813	0.33342
4000000229	5000000471	sp	5	14	suffer	VB	L+H*	f r=	0	H-L%	4	0	0.16239	0.04932	0.37619	0.07159	0.34051
4000000229	5000000471	sp	5	14	,	,				H-L%	4	0	0.19785	0.07224	0.20232	0.08128	0.44631
4000000229	5000000471	sp	5	15	ever	RB		E	1	H-L%	4	0	0.20286	0.09575	0.14251	0.05623	0.50266
4000000229	5000000471	sp	5	15	ever	RB		v r=	0	H-L%	4	0	0.58793	0.07368	0.08820	0.04238	0.20781
4000000229	5000000471	sp	5	15	advanced	VBD	L+H*	@	0	H-L%	4	0	0.47201	0.06665	0.11269	0.06424	0.28441
4000000229	5000000471	sp	5	15	advanced	VBD	L+H*	d v { n s t	1	H-L%	4	0	0.19699	0.06747	0.20341	0.09642	0.43570
4000000229	5000000471	sp	5	15	as	RB		{ z	1	H-L%	4	0	0.16488	0.04760	0.10497	0.06098	0.62158
4000000229	5000000471	sp	5	15	forward	RB		f O	1	H-L%	4	0	0.22144	0.07406	0.08465	0.07424	0.54562
4000000229	5000000471	sp	5	15	forward	RB		r w r= d	0	H-L%	4	0	0.16565	0.07471	0.07973	0.08113	0.59879
4000000229	5000000471	sp	5	15	as	IN		{ z	1	H-L%	4	0	0.20097	0.07810	0.15557	0.08055	0.48482
4000000229	5000000471	sp	5	15	the	DT		D @	0	H-L%	4	0	0.21355	0.08383	0.12734	0.10164	0.47364
4000000229	5000000471	sp	5	15	Britains	NNPS	L+H*	b r i	1	H-L%	4	0	0.16882	0.05159	0.07878	0.09682	0.60399
4000000229	5000000471	sp	5	15	Britains	NNPS	L+H*	t EI n z	0	H-L%	4	0	0.20040	0.04985	0.07612	0.09732	0.57631
4000000229	5000000471	sp	5	15	,	,				H-L%	4	0	0.14584	0.04151	0.05846	0.09848	0.65572
4000000229	5000000471	sp	5	16	their	PRP$		D E r	1	H-L%	4	0	0.21654	0.07415	0.07593	0.15624	0.47714
4000000229	5000000471	sp	5	16	sleeps	NNS	L+H*	s l i p s	1	H-L%	4	0	0.59331	0.05504	0.05240	0.07077	0.22848
4000000229	5000000471	sp	5	16	as	IN		{ z	1	H-L%	4	0	0.69897	0.04518	0.05336	0.05021	0.15228
4000000229	5000000471	sp	5	16	short	JJ	L+H*	S O r t	1	H-L%	4	0	0.71313	0.04060	0.07546	0.05066	0.12014
4000000229	5000000471	sp	5	16	,	,				H-L%	4	0	0.51379	0.04070	0.12242	0.06999	0.25311
4000000229	5000000471	sp	5	17	their	PRP$		D E r	1	H-L%	4	0	0.27564	0.07025	0.19657	0.25565	0.20190
4000000229	5000000471	sp	5	17	hopes	NNS	L+H*	h @U p s	1	H-L%	4	0	0.30366	0.06307	0.16252	0.12893	0.34181
4000000229	5000000471	sp	5	17	as	RB		{ z	1	H-L%	4	0	0.31568	0.05920	0.12117	0.15103	0.35292
4000000229	5000000471	sp	5	17	high	JJ	L+H*	h AI	1	H-L%	4	0	0.37493	0.07933	0.12103	0.13311	0.29160
4000000229	5000000471	sp	5	17	as	IN		{ z	1	H-L%	4	0	0.35655	0.07692	0.15082	0.08196	0.33375
4000000229	5000000471	sp	5	17	ours	PRP		aU	1	H-L%	4	0	0.25333	0.05208	0.21241	0.07069	0.41149
4000000229	5000000471	sp	5	17	ours	PRP		r= z	0	H-L%	4	0	0.24380	0.04897	0.14732	0.07787	0.48204
4000000229	5000000471	sp	5	17	,	,				H-L%	4	0	0.14364	0.05432	0.11739	0.07506	0.60960
4000000229	5000000471	sp	5	18	i	FW		AI	1	H-L%	4	0	0.16589	0.08256	0.13002	0.11890	0.50262
4000000229	5000000471	sp	5	18	,	,				H-L%	4	0	0.07211	0.03212	0.05975	0.05627	0.77975
4000000229	5000000471	sp	5	19	and	CC		{ n d	1	H-L%	4	0	0.03440	0.02650	0.03296	0.02726	0.87887
4000000229	5000000471	sp	5	19	as	IN		{ z	1	H-L%	4	0	0.10859	0.05982	0.11454	0.13231	0.58475
4000000229	5000000471	sp	5	19	subtil	JJ	L+H*	s V b	1	H-L%	4	0	0.14097	0.07130	0.17362	0.16202	0.45209
4000000229	5000000471	sp	5	19	subtil	JJ	L+H*	t I l	0	H-L%	4	0	0.16504	0.09199	0.19310	0.16305	0.38682
4000000229	5000000471	sp	5	19	,	,				H-L%	4	0	0.39415	0.04756	0.15320	0.08065	0.32445
4000000229	5000000471	sp	5	20	lady	NN	!H*	l EI	1	L-L%	5	0	0.45134	0.02276	0.11562	0.02325	0.38703
4000000229	5000000471	sp	5	20	lady	NN	!H*	d i	0	L-L%	5	0	0.48483	0.02962	0.10284	0.02580	0.35690
4000000229	5000000471	sp	5	20	.	.				L-L%	5	0	0.66754	0.12687	0.10555	0.02531	0.07474
4000000229	5000000471	sp	6	1	Tis	NNPS	L+H*	t i z	1	H-L%	4	0	0.36925	0.19444	0.11062	0.23165	0.09404
4000000229	5000000471	sp	6	1	dishonour	NN	L+H*	d I	1	H-L%	4	0	0.14527	0.10679	0.07383	0.55456	0.11955
4000000229	5000000471	sp	6	1	dishonour	NN	L+H*	S @ n r	0	H-L%	4	0	0.10039	0.17930	0.08762	0.46083	0.17186
4000000229	5000000471	sp	6	1	,	,				H-L%	4	0	0.12928	0.13904	0.11529	0.27553	0.34087
4000000229	5000000471	sp	6	2	and	CC		{ n d	1	H-L%	4	0	0.10340	0.17579	0.24053	0.18267	0.29762
4000000229	5000000471	sp	6	2	,	,				H-L%	4	0	0.09189	0.20949	0.26523	0.20449	0.22890
4000000229	5000000471	sp	6	3	follow'd	VB	L+H*	f A	1	H-L%	4	0	0.08908	0.31036	0.21873	0.24865	0.13317
4000000229	5000000471	sp	6	3	follow'd	VB	L+H*	l @U	0	H-L%	4	0	0.10812	0.31885	0.13758	0.32047	0.11499
4000000229	5000000471	sp	6	3	follow'd	NNP	L+H*	d	0	H-L%	4	0	0.27935	0.21747	0.12437	0.22922	0.14959
4000000229	5000000471	sp	6	3	,	,				H-L%	4	0	0.32460	0.14507	0.14479	0.23966	0.14588
4000000229	5000000471	sp	6	4	will	MD		w I l	1	H-L%	4	0	0.18530	0.20464	0.23275	0.17561	0.20170
4000000229	5000000471	sp	6	4	be	VB	L+H*	b i	1	H-L%	4	0	0.15721	0.19373	0.22761	0.23454	0.18692
4000000229	5000000471	sp	6	4	impudence	NN	L+H*	I m	1	H-L%	4	0	0.19523	0.18358	0.17522	0.31230	0.13367
4000000229	5000000471	sp	6	4	impudence	NN	L+H*	p j u	0	H-L%	4	0	0.14894	0.18164	0.10299	0.38503	0.18140
4000000229	5000000471	sp	6	4	impudence	NN	L+H*	d @ n s	0	H-L%	4	0	0.17122	0.33005	0.07301	0.28393	0.14179
4000000229	5000000471	sp	6	4	,	,				H-L%	4	0	0.13759	0.32812	0.07537	0.37042	0.08849
4000000229	5000000471	sp	6	5	Bonduca	NNP	L+H*	b A n	1	H-L%	4	0	0.11842	0.45527	0.14327	0.16136	0.12168
4000000229	5000000471	sp	6	5	Bonduca	NNP	L+H*	d u	0	H-L%	4	0	0.19057	0.36252	0.18657	0.08952	0.17082
4000000229	5000000471	sp	6	5	Bonduca	NNP	L+H*	k @	0	H-L%	4	0	0.26863	0.12706	0.44831	0.07773	0.07827
4000000229	5000000471	sp	6	5	,	,				H-L%	4	0	0.21926	0.11338	0.41913	0.11608	0.13215
4000000229	5000000471	sp	6	6	and	CC		{ n d	1	H-L%	4	0	0.27683	0.13781	0.16774	0.20315	0.21448
4000000229	5000000471	sp	6	6	grow	VB	L+H*	g r @U	1	H-L%	4	0	0.18201	0.20837	0.20118	0.22414	0.18430
4000000229	5000000471	sp	6	6	to	TO		t u	1	H-L%	4	0	0.15598	0.25008	0.26478	0.14241	0.18675
4000000229	5000000471	sp	6	6	no	DT		n @U	1	H-L%	4	0	0.19424	0.22042	0.27921	0.15401	0.15212
4000000229	5000000471	sp	6	6	belief	NN	L+H*	b I	0	H-L%	4	0	0.21246	0.08235	0.29698	0.26443	0.14378
4000000229	5000000471	sp	6	6	belief	NN	L+H*	l i f	1	H-L%	4	0	0.20027	0.06656	0.37420	0.22736	0.13161
4000000229	5000000471	sp	6	6	,	,				H-L%	4	0	0.26854	0.06566	0.23080	0.22669	0.20830
4000000229	5000000471	sp	6	7	to	TO		t u	1	L-L%	5	0	0.21457	0.05772	0.19157	0.33213	0.20400
4000000229	5000000471	sp	6	7	taint	VB	L+H*	t EI n t	1	L-L%	5	0	0.13277	0.07655	0.24588	0.38389	0.16092
4000000229	5000000471	sp	6	7	these	DT		D i z	1	L-L%	5	0	0.22266	0.07445	0.11774	0.25990	0.32524
4000000229	5000000471	sp	6	7	Romanes	NNS	!H*	r @U	1	L-L%	5	0	0.16127	0.08631	0.30023	0.13506	0.31713
4000000229	5000000471	sp	6	7	Romanes	NNS	!H*	m EI n z	0	L-L%	5	0	0.37187	0.22788	0.18528	0.05406	0.16090
4000000229	5000000471	sp	6	7	.	.				L-L%	5	0	0.64868	0.08733	0.08216	0.03647	0.14536
4000000229	5000000471	sp	7	1	Have	VBP		h { v	1	L-L%	6	0	0.77281	0.05990	0.02456	0.08030	0.06243
4000000229	5000000471	sp	7	1	not	RB		n A t	1	L-L%	6	0	0.64366	0.11754	0.01977	0.16766	0.05137
4000000229	5000000471	sp	7	1	I	PRP		AI	1	L-L%	6	0	0.31252	0.22799	0.05217	0.33287	0.07444
4000000229	5000000471	sp	7	1	seen	VBD	L+H*	s i n	1	L-L%	6	0	0.15314	0.42637	0.10000	0.26573	0.05476
4000000229	5000000471	sp	7	1	the	DT		D @	0	L-L%	6	0	0.19557	0.42964	0.10308	0.17739	0.09432
4000000229	5000000471	sp	7	1	Britains	NNS	!H*	b r i	1	L-L%	6	0	0.16945	0.40562	0.17187	0.12866	0.12441
4000000229	5000000471	sp	7	1	Britains	NNS	!H*	t EI n z	0	L-L%	6	0	0.13007	0.36965	0.27023	0.12050	0.10955
4000000229	5000000565	sp	1	1	what	WP		w V t	1	L-L%	5	0	0.14722	0.36755	0.16558	0.22994	0.08970
4000000229	5000000565	sp	1	1	?	.				L-L%	5	0	0.16713	0.33362	0.14819	0.16754	0.18352
4000000229	5000000572	sp	1	1	dishearted	VBN	H*	d I S	1	H-L%	4	0	0.11883	0.36089	0.18161	0.10419	0.23448
4000000229	5000000572	sp	1	1	dishearted	VBN	H*	h A r	0	H-L%	4	0	0.11300	0.23557	0.29925	0.17444	0.17774
4000000229	5000000572	sp	1	1	dishearted	VBN	H*	t I d	0	H-L%	4	0	0.08661	0.37866	0.13212	0.16269	0.23992
4000000229	5000000572	sp	1	1	,	,				H-L%	4	0	0.14640	0.27150	0.25500	0.22132	0.10578
4000000229	5000000572	sp	1	2	run	VB	H*	r V n	1	H-L%	4	0	0.12645	0.12798	0.37803	0.20004	0.16750
4000000229	5000000572	sp	1	2	,	,				H-L%	4	0	0.11939	0.09548	0.37044	0.23516	0.17954
4000000229	5000000572	sp	1	3	run	VB	H*	r V n	1	H-L%	4	0	0.11659	0.14617	0.21545	0.42296	0.09884
4000000229	5000000572	sp	1	3	,	,				H-L%	4	0	0.16519	0.23389	0.29444	0.16600	0.14048
4000000229	5000000572	sp	1	4	Bonduca	NNP	H*	b A n	1	H-L%	4	0	0.15657	0.24002	0.25457	0.25055	0.09829
4000000229	5000000572	sp	1	4	Bonduca	NNP	H*	d u	0	H-L%	4	0	0.15155	0.20025	0.30182	0.24136	0.10501
4000000229	5000000572	sp	1	4	Bonduca	NNP	H*	k @	0	H-L%	4	0	0.10591	0.33324	0.13937	0.24976	0.17172
4000000229	5000000572	sp	1	4	,	,				H-L%	4	0	0.08934	0.59661	0.06790	0.11632	0.12983
4000000229	5000000572	sp	1	5	not	RB		n A t	1	H-L%	4	0	0.18647	0.23291	0.07536	0.23489	0.27038
4000000229	5000000572	sp	1	5	the	DT		D @	0	H-L%	4	0	0.13392	0.30336	0.07538	0.15464	0.33271
4000000229	5000000572	sp	1	5	quick	JJ	H*	k w I k	1	H-L%	4	0	0.16091	0.17674	0.09958	0.18056	0.38222
4000000229	5000000572	sp	1	5	rack	NN	H*	r { k	1	H-L%	4	0	0.12587	0.06608	0.11233	0.20350	0.49221
4000000229	5000000572	sp	1	5	swifter	VBD	H*	s w I f	1	H-L%	4	0	0.23519	0.16266	0.14092	0.13739	0.32384
4000000229	5000000572	sp	1	5	swifter	VBD	H*	t r=	0	H-L%	4	0	0.10856	0.16339	0.21105	0.38127	0.13573
4000000229	5000000572	sp	1	5	:	:				H-L%	4	0	0.22172	0.06916	0.27112	0.41358	0.02442
4000000229	5000000572	sp	1	6	the	DT		D @	0	H-H%	5	0	0.36260	0.09178	0.15692	0.34159	0.04711
4000000229	5000000572	sp	1	6	virgin	NN	H*	v r=	1	H-H%	5	0	0.82862	0.04244	0.04217	0.06955	0.01722
4000000229	5000000572	sp	1	6	virgin	NN	H*	dZ I n	0	H-H%	5	0	0.82145	0.04617	0.04237	0.05069	0.03932
4000000229	5000000572	sp	1	6	from	IN		f r V m	1	H-H%	5	0	0.80445	0.05044	0.05984	0.04355	0.04172
4000000229	5000000572	sp	1	6	the	DT		D @	0	H-H%	5	0	0.20214	0.14999	0.43611	0.10446	0.10729
4000000229	5000000572	sp	1	6	hated	VBN	H*	h EI	1	H-H%	5	0	0.09030	0.28797	0.47021	0.06431	0.08722
4000000229	5000000572	sp	1	6	hated	VBN	H*	t @ d	0	H-H%	5	0	0.10356	0.36626	0.39557	0.07398	0.06063
4000000229	5000000572	sp	1	6	ravisher	NN	H*	r EI	1	H-H%	5	0	0.03429	0.63509	0.19645	0.12315	0.01102
4000000229	5000000572	sp	1	6	ravisher	NN	H*	v I	0	H-H%	5	0	0.10078	0.42378	0.25599	0.20486	0.01459
4000000229	5000000572	sp	1	6	ravisher	NN	H*	S r=	0	H-H%	5	0	0.09342	0.40205	0.24196	0.23151	0.03106
4000000229	5000000572	sp	1	6	not	RB		n A t	1	H-H%	5	0	0.06626	0.11415	0.23902	0.49568	0.08489
4000000229	5000000572	sp	1	6	half	DT		h { f	1	H-H%	5	0	0.04723	0.07705	0.20595	0.33541	0.33435
4000000229	5000000572	sp	1	6	so	RB		s @U	1	H-H%	5	0	0.00621	0.45941	0.07034	0.33462	0.12942
4000000229	5000000572	sp	1	6	fearful	JJ	L*	f I r	1	H-H%	5	0	0.00294	0.80560	0.01980	0.12018	0.05148
4000000229	5000000572	sp	1	6	fearful	JJ	L*	f @ l	0	H-H%	5	0	0.06855	0.43023	0.03211	0.38609	0.08302
4000000229	5000000572	sp	1	6	?	.				H-H%	5	0	0.05459	0.46523	0.02921	0.28965	0.16133
4000000229	5000000572	sp	2	1	Not	RB		n A t	1	H-L%	4	0	0.06819	0.27929	0.04543	0.41333	0.19376
4000000229	5000000572	sp	2	1	a	DT		@	0	H-L%	4	0	0.12931	0.22304	0.12367	0.22780	0.29617
4000000229	5000000572	sp	2	1	flight	NN	L+H*	f l AI t	1	H-L%	4	0	0.12241	0.29951	0.15791	0.14605	0.27411
4000000229	5000000572	sp	2	1	drawn	VBN	L+H*	d r O n	1	H-L%	4	0	0.15066	0.27906	0.17922	0.16876	0.22230
4000000229	5000000572	sp	2	1	home	NN	L+H*	h @U m	1	H-L%	4	0	0.20599	0.34567	0.15832	0.16777	0.12224
4000000229	5000000572	sp	2	1	,	,				H-L%	4	0	0.22431	0.37092	0.14287	0.16689	0.09502
4000000229	5000000572	sp	2	2	a	DT		@	0	H-L%	4	0	0.26342	0.19893	0.19603	0.21494	0.12668
4000000229	5000000572	sp	2	2	round	JJ	L+H*	r aU n d	1	H-L%	4	0	0.21356	0.20957	0.15648	0.20254	0.21785
4000000229	5000000572	sp	2	2	stone	NN	L+H*	s	0	H-L%	4	0	0.22967	0.20797	0.15108	0.21945	0.19184
4000000229	5000000572	sp	2	2	stone	NN	L+H*	t @U n	1	H-L%	4	0	0.26315	0.21662	0.13268	0.18622	0.20133
4000000229	5000000572	sp	2	2	from	IN		f r V m	1	H-L%	4	0	0.17067	0.19843	0.11769	0.13122	0.38199
4000000229	5000000572	sp	2	2	a	DT		@	0	H-L%	4	0	0.08912	0.16320	0.07268	0.08667	0.58834
4000000229	5000000572	sp	2	2	sling	NN	L+H*	s l I N	1	H-L%	4	0	0.11103	0.24747	0.12044	0.07726	0.44380
4000000229	5000000572	sp	2	2	,	,				H-L%	4	0	0.12038	0.23149	0.23673	0.09899	0.31241
4000000229	5000000572	sp	2	3	a	DT		@	0	L-L%	5	0	0.12096	0.35159	0.19336	0.11594	0.21815
4000000229	5000000572	sp	2	3	lovers	JJ	L+H*	l V	1	L-L%	5	0	0.09182	0.42892	0.21495	0.14004	0.12427
4000000229	5000000572	sp	2	3	lovers	JJ	L+H*	v r= z	0	L-L%	5	0	0.09402	0.38989	0.22794	0.19280	0.09535
4000000229	5000000572	sp	2	3	wish	NN	L+H*	w I S	1	L-L%	5	0	0.07950	0.24557	0.45361	0.15013	0.07118
4000000229	5000000572	sp	2	3	ere	NNP	L+H*	r=	1	L-L%	5	0	0.13765	0.31780	0.26444	0.19605	0.08406
4000000229	5000000572	sp	2	3	ere	NNP	L+H*	r @	0	L-L%	5	0	0.18786	0.33305	0.16098	0.21045	0.10765
4000000229	5000000572	sp	2	3	made	VBD	L+H*	m EI d	1	L-L%	5	0	0.14612	0.30355	0.20627	0.18950	0.15456
4000000229	5000000572	sp	2	3	that	IN		D { t	1	L-L%	5	0	0.11458	0.41750	0.19429	0.15415	0.11948
4000000229	5000000572	sp	2	3	haste	NN	!H*	h EI s t	1	L-L%	5	0	0.14432	0.40372	0.18035	0.15839	0.11322
4000000229	5000000572	sp	2	3	that	IN		D { t	1	L-L%	5	0	0.19867	0.25945	0.16793	0.15952	0.21442
4000000229	5000000572	sp	2	3	they	PRP		D EI	1	L-L%	5	0	0.21310	0.13113	0.16369	0.14323	0.34885
4000000229	5000000572	sp	2	3	have	VBP		h { v	1	L-L%	5	0	0.18887	0.20531	0.18761	0.11645	0.30176
4000000229	5000000572	sp	2	3	.	.				L-L%	5	0	0.28542	0.24011	0.18712	0.09749	0.18986
4000000229	5000000572	sp	3	1	By	IN		b AI	1	H-L%	4	0	0.30869	0.26985	0.17699	0.11688	0.12758
4000000229	5000000572	sp	3	1	I	PRP		AI	1	H-L%	4	0	0.39965	0.19366	0.14977	0.12545	0.13146
4000000229	5000000572	sp	3	1	have	VBP		h { v	1	H-L%	4	0	0.35781	0.17506	0.18847	0.13893	0.13973
4000000229	5000000572	sp	3	1	seen	VBN	L+H*	s i n	1	H-L%	4	0	0.30359	0.16862	0.22085	0.16426	0.14268
4000000229	5000000572	sp	3	1	these	DT		D i z	1	H-L%	4	0	0.23368	0.10406	0.33526	0.16131	0.16569
4000000229	5000000572	sp	3	1	Britains	NNS	L+H*	b r i	1	H-L%	4	0	0.20115	0.12395	0.20038	0.18763	0.28688
4000000229	5000000572	sp	3	1	Britains	NNS	L+H*	t EI n z	0	H-L%	4	0	0.15299	0.19626	0.19435	0.17773	0.27867
4000000229	5000000572	sp	3	1	,	,				H-L%	4	0	0.14676	0.22248	0.19615	0.17422	0.26039
4000000229	5000000572	sp	3	2	that	IN		D { t	1	H-L%	4	0	0.14127	0.26812	0.18847	0.13542	0.26672
4000000229	5000000572	sp	3	2	you	PRP		j u	1	H-L%	4	0	0.18428	0.22793	0.16397	0.10744	0.31638
4000000229	5000000572	sp	3	2	magnifie	VBP		m { g	1	H-L%	4	0	0.21659	0.24327	0.20192	0.12420	0.21403
4000000229	5000000572	sp	3	2	magnifie	VBP		n @	0	H-L%	4	0	0.19979	0.25769	0.16349	0.12826	0.25077
4000000229	5000000572	sp	3	2	magnifie	VBP		f AI	0	H-L%	4	0	0.18400	0.26661	0.13872	0.13552	0.27515
4000000229	5000000572	sp	3	2	,	,				H-L%	4	0	0.14892	0.26224	0.11082	0.19263	0.28539
4000000229	5000000572	sp	3	3	run	VBP		r V n	1	H-L%	4	0	0.18226	0.23132	0.13182	0.20599	0.24861
4000000229	5000000572	sp	3	3	as	IN		{ z	1	H-L%	4	0	0.21251	0.16441	0.16381	0.19062	0.26865
4000000229	5000000572	sp	3	3	they	PRP		D EI	1	H-L%	4	0	0.24473	0.15082	0.19736	0.16956	0.23752
4000000229	5000000572	sp	3	3	would	MD		w U d	1	H-L%	4	0	0.24618	0.16707	0.20305	0.18489	0.19882
4000000229	5000000572	sp	3	3	have	VB	L+H*	h { v	1	H-L%	4	0	0.24029	0.16877	0.22988	0.18011	0.18094
4000000229	5000000572	sp	3	3	out-run	RB		aU t	1	H-L%	4	0	0.20806	0.16225	0.21105	0.19078	0.22786
4000000229	5000000572	sp	3	3	out-run	VBN	L+H*	r V n	1	H-L%	4	0	0.18659	0.17634	0.20938	0.15096	0.27673
4000000229	5000000572	sp	3	3	time	NN	L+H*	t AI m	1	H-L%	4	0	0.17838	0.18126	0.21760	0.18289	0.23987
4000000229	5000000572	sp	3	3	,	,				H-L%	4	0	0.17881	0.20082	0.21692	0.20713	0.19632
4000000229	5000000572	sp	3	4	and	CC		{ n d	1	H-L%	4	0	0.18091	0.18785	0.18193	0.25015	0.19916
4000000229	5000000572	sp	3	4	roaring	VBG	L+H*	r O	1	H-L%	4	0	0.19345	0.21346	0.16263	0.26653	0.16392
4000000229	5000000572	sp	3	4	roaring	VBG	L+H*	r I N	0	H-L%	4	0	0.22069	0.22815	0.18283	0.24138	0.12695
4000000229	5000000572	sp	3	4	basely	RB		b EI	1	H-L%	4	0	0.18188	0.20906	0.17722	0.23862	0.19322
4000000229	5000000572	sp	3	4	basely	RB		s l i	0	H-L%	4	0	0.25316	0.19208	0.14277	0.18691	0.22507
4000000229	5000000572	sp	3	4	for	IN		f O r	1	H-L%	4	0	0.19011	0.19386	0.15728	0.21193	0.24682
4000000229	5000000572	sp	3	4	mercy	NN	L+H*	m r=	1	H-L%	4	0	0.22287	0.18228	0.17473	0.15146	0.26866
4000000229	5000000572	sp	3	4	mercy	NN	L+H*	s i	0	H-L%	4	0	0.24130	0.11761	0.26122	0.14830	0.23158
4000000229	5000000572	sp	3	4	,	,				H-L%	4	0	0.21028	0.12410	0.29220	0.14346	0.22997
4000000229	5000000572	sp	3	5	roaring	VBG	L+H*	r O	1	H-L%	4	0	0.26692	0.11130	0.22384	0.20702	0.19091
4000000229	5000000572	sp	3	5	roaring	VBG	L+H*	r I N	0	H-L%	4	0	0.22496	0.17776	0.32336	0.14687	0.12704
4000000229	5000000572	sp	3	5	:	:				H-L%	4	0	0.17922	0.28390	0.27164	0.15220	0.11305
4000000229	5000000572	sp	3	6	the	DT		D @	0	H-L%	4	0	0.16804	0.56032	0.07205	0.06236	0.13722
4000000229	5000000572	sp	3	6	light	JJ	L+H*	l AI t	1	H-L%	4	0	0.15392	0.28953	0.09475	0.07819	0.38362
4000000229	5000000572	sp	3	6	shadows	NNS	L+H*	S {	1	H-L%	4	0	0.17623	0.15812	0.11644	0.09267	0.45653
4000000229	5000000572	sp	3	6	shadows	NNS	L+H*	d @U z	0	H-L%	4	0	0.11111	0.10705	0.11959	0.08215	0.58010
4000000229	5000000572	sp	3	6	:	:				H-L%	4	0	0.17656	0.12272	0.33748	0.11565	0.24759
4000000229	5000000572	sp	3	7	that	IN		D { t	1	H-L%	4	0	0.17542	0.19110	0.19466	0.11861	0.32021
4000000229	5000000572	sp	3	7	in	IN		I n	1	H-L%	4	0	0.31584	0.23488	0.07175	0.11424	0.26328
4000000229	5000000572	sp	3	7	a	DT		@	0	H-L%	4	0	0.44044	0.19940	0.06944	0.08535	0.20537
4000000229	5000000572	sp	3	7	thought	NN	L+H*	T O t	1	H-L%	4	0	0.65446	0.09064	0.08270	0.04920	0.12300
4000000229	5000000572	sp	3	7	scur	NN	L+H*	s	0	H-L%	4	0	0.33033	0.18721	0.15708	0.06781	0.25758
4000000229	5000000572	sp	3	7	scur	NN	L+H*	k r=	0	H-L%	4	0	0.21396	0.15318	0.20932	0.06702	0.35652
