tableName	tei_paragraph_id	sentence_id	phrase_id	word	part_of_speech	accent	phoneme	stress	tone	break_index	1h4	1h6	2h6	3h6	he8
he8	-1	3	25	emperor	NN	L+H*	r=	0	H-L%	4	0.633135169	0.577467659	0.593248112	0.579215795	0.685858409
he8	-1	3	25	thus	RB	null	D V s	1	H-L%	4	0.642624783	0.582829653	0.600702037	0.587769494	0.695952513
he8	-1	3	25	desired	VBN	L+H*	d I	0	H-L%	4	0.639522292	0.579936983	0.597686994	0.585146693	0.69283584
he8	-1	3	25	desired	VBN	L+H*	z AI	1	H-L%	4	0.634433838	0.575517599	0.593385136	0.581103114	0.687572435
he8	-1	3	25	desired	VBN	L+H*	r= d	0	H-L%	4	0.652795826	0.59299595	0.611083787	0.598657067	0.705660114
he8	-1	3	25	","	","	null	null	null	H-L%	4	0.659556794	0.601340578	0.619378356	0.606339095	0.711436224
he8	-1	3	26	That	IN	null	D { t	1	H-L%	4	0.637470852	0.582089618	0.598752243	0.585474087	0.689507925
he8	-1	3	26	he	PRP	null	h i	1	H-L%	4	0.641736369	0.582727868	0.601566495	0.589278296	0.694189772
he8	-1	3	26	would	MD	null	w U d	1	H-L%	4	0.659333219	0.597403831	0.618260192	0.606170473	0.711488392
he8	-1	3	26	please	VB	L+H*	p l i z	1	H-L%	4	0.639733612	0.580786238	0.599954334	0.587562195	0.692236042
he8	-1	3	26	to	TO	null	t u	1	H-L%	4	0.663799333	0.601379491	0.622687277	0.61023444	0.716081093
he8	-1	3	26	alter	VB	L+H*	O l	1	H-L%	4	0.653897933	0.589054585	0.612100537	0.601108497	0.706963662
he8	-1	3	26	alter	VB	L+H*	t r=	0	H-L%	4	0.639259487	0.576620332	0.60066888	0.592887518	0.68317076
he8	-1	3	26	the	DT	null	D @	0	H-L%	4	0.609883792	0.55801224	0.577860045	0.570578634	0.643829839
he8	-1	3	26	king's	NN	L+H*	k I N	1	H-L%	4	0.554851592	0.512745005	0.528561484	0.522702996	0.580849451
he8	-1	3	26	king's	POS	null	z	0	H-L%	4	0.51513878	0.483917213	0.495356556	0.490101404	0.532428537
he8	-1	3	26	course	NN	L+H*	k O r s	1	H-L%	4	0.464686611	0.445171496	0.451240381	0.445951342	0.474534874
he8	-1	3	26	","	","	null	null	null	H-L%	4	0.428412773	0.414326747	0.418724624	0.415463095	0.430671275
he8	-1	3	27	And	CC	null	{ n d	1	L-L%	5	0.383520736	0.375795405	0.378067408	0.37635504	0.378899929
he8	-1	3	27	break	VB	L+H*	b r EI k	1	L-L%	5	0.385422317	0.377296191	0.380010712	0.378436219	0.380481368
he8	-1	3	27	the	DT	null	D @	0	L-L%	5	0.399252695	0.387625747	0.392212485	0.391423316	0.394127115
he8	-1	3	27	foresaid	NN	L+H*	f O r	1	L-L%	5	0.416710446	0.406613971	0.411071454	0.409465401	0.410410511
he8	-1	3	27	foresaid	NN	L+H*	s EI d	0	L-L%	5	0.429055158	0.417153601	0.423116972	0.422504137	0.422702173
he8	-1	3	27	peace	NN	!H*	p i s	1	L-L%	5	0.440210281	0.42851984	0.435548801	0.435237679	0.433505858
he8	-1	3	27	.	.	null	null	null	L-L%	5	0.457990933	0.444992753	0.452701722	0.453619625	0.450592008
he8	-1	4	1	Let	VB	L+H*	l E t	1	H-L%	4	0.492580993	0.480980673	0.487742341	0.488659379	0.482991037
he8	-1	4	1	the	DT	null	D @	0	H-L%	4	0.533228511	0.515068419	0.523712731	0.523123244	0.53040837
he8	-1	4	1	king	NN	L+H*	k I N	1	H-L%	4	0.583421256	0.555235845	0.56730628	0.566129316	0.587866718
he8	-1	4	1	know	VBP	null	n @U	1	H-L%	4	0.645297405	0.608510217	0.623799024	0.621497514	0.656139587
he8	-1	4	1	","	","	null	null	null	H-L%	4	0.698372112	0.650186309	0.669753527	0.666912941	0.717331322
he8	-1	4	2	As	RB	null	{ z	1	H-L%	4	0.749717572	0.688863943	0.714281991	0.711612625	0.777106927
he8	-1	4	2	soon	RB	null	s u n	1	H-L%	4	0.816781166	0.74464096	0.774048065	0.770167793	0.853008924
he8	-1	4	2	he	PRP	null	h i	1	H-L%	4	0.896754667	0.813795433	0.846767031	0.840910013	0.941115337
he8	-1	4	2	shall	MD	null	S { l	1	H-L%	4	0.886931036	0.801400474	0.834358596	0.829183489	0.931735397
he8	-1	4	2	by	IN	null	b AI	1	H-L%	4	0.898569418	0.813232532	0.845927713	0.840027728	0.941724072
he8	-1	4	2	me	PRP	null	m i	1	H-L%	4	0.877311439	0.793895717	0.824625463	0.818182884	0.920600829
he8	-1	4	2	","	","	null	null	null	H-L%	4	0.851855849	0.774160849	0.800878132	0.792479197	0.894911562
he8	-1	4	3	that	WDT	null	D { t	1	H-L%	4	0.870432239	0.791079794	0.818073624	0.809436395	0.912209549
he8	-1	4	3	thus	RB	null	D V s	1	H-L%	4	0.856966291	0.78202375	0.807471724	0.797073371	0.897967245
he8	-1	4	3	the	DT	null	D @	0	H-L%	4	0.853275122	0.778536045	0.804403021	0.793517849	0.893751074
he8	-1	4	3	cardinal	NN	L+H*	k A r	1	H-L%	4	0.839278856	0.769202141	0.793241649	0.780708537	0.878746043
he8	-1	4	3	cardinal	NN	L+H*	d @	0	H-L%	4	0.837059007	0.767139873	0.791331755	0.778494454	0.876551995
he8	-1	4	3	cardinal	NN	L+H*	n @ l	0	H-L%	4	0.828435931	0.761721702	0.784218735	0.769515562	0.867476836
he8	-1	4	3	Does	VBZ	null	d @U z	1	H-L%	4	0.802319181	0.742248171	0.760762393	0.743634623	0.841285951
he8	-1	4	3	buy	VB	L+H*	b AI	1	H-L%	4	0.824387395	0.763296714	0.781947361	0.763732326	0.861802166
he8	-1	4	3	and	CC	null	{ n d	1	H-L%	4	0.827252151	0.765642752	0.784465679	0.766314084	0.864793732
he8	-1	4	3	sell	VB	L+H*	s E l	1	H-L%	4	0.824594605	0.763749632	0.782488874	0.764418079	0.862459559
he8	-1	4	3	his	PRP$	null	h I z	1	H-L%	4	0.821458581	0.761254359	0.779831605	0.761987438	0.85948723
he8	-1	4	3	honour	NN	L+H*	A	1	H-L%	4	0.802828427	0.740349268	0.760716821	0.74482758	0.841935596
he8	-1	4	3	honour	NN	L+H*	n r=	0	H-L%	4	0.769102608	0.708906115	0.730274157	0.717827525	0.801217958
he8	-1	4	3	as	IN	null	{ z	1	H-L%	4	0.739870739	0.682015419	0.70401187	0.694562554	0.765083297
he8	-1	4	3	he	PRP	null	h i	1	H-L%	4	0.687899988	0.638553839	0.657254659	0.649534483	0.707509086
he8	-1	4	3	pleases	VBZ	null	p l i	1	H-L%	4	0.638759807	0.597467021	0.612621383	0.606024148	0.652896406
he8	-1	4	3	pleases	VBZ	null	z I z	0	H-L%	4	0.558656266	0.528970391	0.538830187	0.532317739	0.56831423
he8	-1	4	3	","	","	null	null	null	H-L%	4	0.507386204	0.483129558	0.490988131	0.485927803	0.512018825
he8	-1	4	4	And	CC	null	{ n d	1	L-L%	6	0.436252478	0.421689302	0.425085652	0.419666839	0.436634269
he8	-1	4	4	for	IN	null	f O r	1	L-L%	6	0.382218817	0.371082697	0.373707781	0.37006315	0.378941721
he8	-1	4	4	his	PRP$	null	h I z	1	L-L%	6	0.396753172	0.379586241	0.385910263	0.383943069	0.393650526
he8	-1	4	4	own	JJ	L+H*	@U n	1	L-L%	6	0.393011733	0.375200454	0.382183837	0.380435577	0.390959674
he8	-1	4	4	advantage	NN	!H*	{ d	0	L-L%	6	0.385266255	0.371023342	0.376577074	0.373854625	0.383941832
he8	-1	4	4	advantage	NN	!H*	v { n	1	L-L%	6	0.368374278	0.359575632	0.362423909	0.358182875	0.368559907
he8	-1	4	4	advantage	NN	!H*	t I dZ	0	L-L%	6	0.388076276	0.379209964	0.383212948	0.379064797	0.387750537
he8	-1	4	4	.	.	null	null	null	L-L%	6	0.404767581	0.400288842	0.40287708	0.397158521	0.403503679
he8	-1	1	1	I	PRP	null	AI	1	H-L%	4	0.447452827	0.437642484	0.442760272	0.436044444	0.451050549
he8	-1	1	1	am	VBP	null	{ m	1	H-L%	4	0.490947803	0.475534561	0.483177578	0.475533727	0.49948955
he8	-1	1	1	sorry	JJ	L+H*	s A	1	H-L%	4	0.538326679	0.515900113	0.526479411	0.517306772	0.551720492
he8	-1	1	1	sorry	JJ	L+H*	r i	0	H-L%	4	0.573277096	0.5413444	0.556263462	0.546945778	0.592939576
he8	-1	1	1	To	TO	null	t u	1	H-L%	4	0.614985155	0.578632586	0.596300182	0.589321077	0.6319303
he8	-1	1	1	hear	VB	L+H*	h I r	1	H-L%	4	0.642414491	0.604263116	0.622844132	0.617599268	0.65708494
he8	-1	1	1	this	DT	null	D I s	1	H-L%	4	0.681648919	0.643235534	0.662774077	0.658416455	0.692617214
he8	-1	1	1	of	IN	null	V v	1	H-L%	4	0.721829672	0.683370762	0.703345131	0.699606165	0.729179269
he8	-1	1	1	him	PRP	null	h I m	1	H-L%	4	0.653812728	0.629779087	0.642526514	0.639563519	0.653309128
he8	-1	1	1	;	:	null	null	null	H-L%	4	0.615340076	0.601691541	0.609613848	0.607470887	0.60629044
he8	-1	1	2	and	CC	null	{ n d	1	L-L%	5	0.570275744	0.564610251	0.568316359	0.567465677	0.554224134
he8	-1	1	2	could	MD	null	k U d	1	L-L%	5	0.537484015	0.537611054	0.538692473	0.539540575	0.513659048
he8	-1	1	2	wish	VB	L+H*	w I S	1	L-L%	5	0.498923431	0.507735754	0.504467032	0.505658747	0.467766882
he8	-1	1	2	he	PRP	null	h i	1	L-L%	5	0.455548182	0.471099099	0.463703422	0.465784036	0.418865121
he8	-1	1	2	were	VBD	L+H*	w r=	0	L-L%	5	0.416674261	0.438727063	0.428258458	0.430905784	0.37388975
he8	-1	1	2	Something	NN	L+H*	s V m	1	L-L%	5	0.376960178	0.40296682	0.390651912	0.394303298	0.329419314
he8	-1	1	2	Something	NN	L+H*	T I N	0	L-L%	5	0.364794113	0.393476118	0.379897429	0.383160129	0.31807034
he8	-1	1	2	mistaken	VBN	L+H*	m I s	0	L-L%	5	0.369533997	0.398586392	0.385172848	0.388523594	0.322614824
he8	-1	1	2	mistaken	VBN	L+H*	t EI	1	L-L%	5	0.390496891	0.414611322	0.403041697	0.405807499	0.349390067
he8	-1	1	2	mistaken	VBN	L+H*	k @ n	0	L-L%	5	0.400051515	0.42003104	0.40949374	0.411059688	0.366285248
he8	-1	1	2	in't	NN	!H*	I n t	1	L-L%	5	0.425466381	0.440463894	0.431231419	0.432097633	0.398132677
he8	-1	1	2	.	.	null	null	null	L-L%	5	0.428698649	0.44335006	0.432821839	0.431538867	0.409333453
he8	-1	1	1	No	UH	L+H*	n @U	1	H-L%	4	0.458893994	0.468632105	0.459398255	0.456971399	0.446464465
he8	-1	1	1	","	","	null	null	null	H-L%	4	0.472806811	0.474036592	0.468021041	0.465656992	0.468640447
he8	-1	1	2	not	RB	null	n A t	1	H-L%	4	0.486490245	0.481687958	0.479234402	0.477999303	0.481610177
he8	-1	1	2	a	DT	null	@	0	H-L%	4	0.507242902	0.497100758	0.49774076	0.497487193	0.501420839
he8	-1	1	2	syllable	JJ	L+H*	s I	1	H-L%	4	0.490860151	0.482746185	0.482231175	0.481211223	0.485494929
he8	-1	1	2	syllable	JJ	L+H*	l @	0	H-L%	4	0.508138489	0.498829666	0.499650381	0.498656592	0.500980346
he8	-1	1	2	syllable	JJ	L+H*	b @ l	0	H-L%	4	0.526448768	0.515735943	0.517031467	0.516364258	0.518699321
he8	-1	1	2	:	:	null	null	null	H-L%	4	0.552706766	0.543099872	0.543753468	0.542436689	0.543174933
he8	-1	1	3	I	PRP	null	AI	1	L-L%	5	0.531042493	0.524677619	0.523928864	0.524859866	0.513219533
he8	-1	1	3	do	VBP	null	d u	1	L-L%	5	0.508834844	0.512054708	0.506310685	0.506946257	0.482022266
he8	-1	1	3	pronounce	VB	L+H*	p r @	0	L-L%	5	0.454954965	0.46949693	0.458347784	0.458000888	0.422393864
he8	-1	1	3	pronounce	VB	L+H*	n aU n s	1	L-L%	5	0.436960508	0.458734114	0.44479361	0.444325461	0.396270587
he8	-1	1	3	him	PRP	null	h I m	1	L-L%	5	0.418848454	0.442140289	0.427919408	0.42901205	0.371090054
he8	-1	1	3	in	IN	null	I n	1	L-L%	5	0.415856236	0.439784464	0.425932695	0.429040418	0.359601434
he8	-1	1	3	that	DT	null	D { t	1	L-L%	5	0.393236932	0.421904014	0.405943783	0.409793846	0.330468601
he8	-1	1	3	very	JJ	L+H*	v E	1	L-L%	5	0.383597683	0.420081879	0.400480152	0.403883317	0.313198961
he8	-1	1	3	very	JJ	L+H*	r i	0	L-L%	5	0.383875134	0.420854536	0.401150745	0.404271895	0.313232448
he8	-1	1	3	shape	NN	L+H*	S EI p	1	L-L%	5	0.372083399	0.410276544	0.390294721	0.392690113	0.302264664
he8	-1	1	3	He	PRP	null	h i	1	L-L%	5	0.377734227	0.411706896	0.393953108	0.397756804	0.307200869
he8	-1	1	3	shall	MD	null	S { l	1	L-L%	5	0.405399038	0.432119732	0.418398607	0.422888171	0.34146782
he8	-1	1	3	appear	VB	L+H*	@	0	L-L%	5	0.422931588	0.447791009	0.435530896	0.438196657	0.365935128
he8	-1	1	3	appear	VB	L+H*	p I r	1	L-L%	5	0.427931942	0.451652513	0.439858749	0.440396804	0.379925145
he8	-1	1	3	in	IN	null	I n	1	L-L%	5	0.436873099	0.455490863	0.446702103	0.446639042	0.397622831
he8	-1	1	3	proof	NN	!H*	p r u f	1	L-L%	5	0.467030521	0.47902216	0.472996583	0.472357486	0.434604972
he8	-1	1	3	.	.	null	null	null	L-L%	5	0.500228413	0.505379739	0.502041256	0.500753634	0.47500943
he8	-1	1	1	Your	PRP$	null	j O r	1	H-L%	4	0.51519628	0.511192616	0.511784369	0.510988766	0.499104216
he8	-1	1	1	office	NN	L+H*	O	1	H-L%	4	0.487307877	0.484509346	0.485169544	0.483902043	0.471420214
he8	-1	1	1	office	NN	L+H*	f @ s	0	H-L%	4	0.449071782	0.448916154	0.44850084	0.446306092	0.434516996
he8	-1	1	1	","	","	null	null	null	H-L%	4	0.436738428	0.434799362	0.435737577	0.433972276	0.422307096
he8	-1	1	2	sergeant	NN	L+H*	s A r	1	H-L%	4	0.446851129	0.44146749	0.44388927	0.442884448	0.432303481
he8	-1	1	2	sergeant	NN	L+H*	dZ @ n t	0	H-L%	4	0.42878036	0.424350079	0.426510001	0.425733448	0.414950872
he8	-1	1	2	;	:	null	null	null	H-L%	4	0.463629376	0.454428653	0.45844289	0.456013308	0.456916687
he8	-1	1	3	execute	VB	!H*	E k	1	L-L%	5	0.497686932	0.481716809	0.488821969	0.485416056	0.498937662
he8	-1	1	3	execute	VB	!H*	s @	0	L-L%	5	0.493427823	0.476214456	0.483202536	0.480046234	0.494500237
he8	-1	1	3	execute	VB	!H*	k j u t	0	L-L%	5	0.490607995	0.47264617	0.479336379	0.476407326	0.491328864
he8	-1	1	3	it	PRP	null	I t	1	L-L%	5	0.494382592	0.473121754	0.480960482	0.479369281	0.494944106
he8	-1	1	3	.	.	null	null	null	L-L%	5	0.505097029	0.487368441	0.492666204	0.490439393	0.504017923
he8	-1	1	1	Sir	NNP	L+H*	s r=	1	H-L%	4	0.513707962	0.493912074	0.500364582	0.499307715	0.512678252
he8	-1	1	1	","	","	null	null	null	H-L%	4	0.530239992	0.510229459	0.517546696	0.517434389	0.527887351
he8	-1	1	2	My	PRP$	null	m AI	1	H-L%	4	0.53366447	0.520369066	0.5239716	0.522770918	0.530769998
he8	-1	1	2	lord	NN	L+H*	l O r d	1	H-L%	4	0.564536386	0.547929701	0.551044048	0.547572734	0.570219148
he8	-1	1	2	the	DT	null	D @	0	H-L%	4	0.640109213	0.611951192	0.619473389	0.615253921	0.653376218
he8	-1	1	2	Duke	NNP	L+H*	d u k	1	H-L%	4	0.711748523	0.675096271	0.685467393	0.6794141	0.732767679
he8	-1	1	2	of	IN	null	V v	1	H-L%	4	0.757074932	0.713566077	0.725658715	0.718114277	0.786572388
he8	-1	1	2	Buckingham	NNP	L+H*	b V	1	H-L%	4	0.817851608	0.769712571	0.782406547	0.77213718	0.855343519
he8	-1	1	2	Buckingham	NNP	L+H*	k I N	0	H-L%	4	0.79801563	0.75210208	0.762504706	0.75221419	0.836037544
he8	-1	1	2	Buckingham	NNP	L+H*	h { m	0	H-L%	4	0.789991245	0.749852002	0.755979134	0.744631983	0.826646442
he8	-1	1	2	and	CC	null	{ n d	1	H-L%	4	0.768601751	0.729338525	0.73519213	0.724378888	0.805537372
he8	-1	1	2	Earl	NNP	L+H*	r= l	1	H-L%	4	0.743527683	0.707286513	0.711878046	0.700903926	0.780281388
he8	-1	1	2	Of	IN	null	V v	1	H-L%	4	0.749657419	0.715481227	0.719910221	0.708460456	0.784449553
he8	-1	1	2	Hereford	NNP	L+H*	h E	1	H-L%	4	0.731165018	0.698945867	0.702229348	0.690112357	0.766380228
he8	-1	1	2	Hereford	NNP	L+H*	r @	0	H-L%	4	0.706358295	0.674746092	0.678321962	0.666830147	0.742198291
he8	-1	1	2	Hereford	NNP	L+H*	f r= d	0	H-L%	4	0.710621159	0.673933738	0.680532205	0.670202386	0.748106623
he8	-1	1	2	","	","	null	null	null	H-L%	4	0.723469531	0.683459604	0.692747702	0.682553994	0.761136711
he8	-1	1	3	Stafford	NNP	L+H*	s	0	H-L%	4	0.719139453	0.678306138	0.688526771	0.678070657	0.757626074
he8	-1	1	3	Stafford	NNP	L+H*	t {	1	H-L%	4	0.688172899	0.653170871	0.660335395	0.648636907	0.727227188
he8	-1	1	3	Stafford	NNP	L+H*	f r= d	0	H-L%	4	0.672170121	0.633365505	0.642889105	0.632636522	0.713838023
he8	-1	1	3	","	","	null	null	null	H-L%	4	0.622682902	0.590461001	0.598335792	0.590066677	0.656955767
he8	-1	1	4	and	CC	null	{ n d	1	H-L%	4	0.568689293	0.541451989	0.547861589	0.541504636	0.59717928
he8	-1	1	4	Northampton	NNP	L+H*	n O r	1	H-L%	4	0.549872291	0.523372672	0.531156112	0.527491506	0.571564488
he8	-1	1	4	Northampton	NNP	L+H*	T { m	0	H-L%	4	0.534885519	0.508604455	0.517900488	0.516834255	0.549496064
he8	-1	1	4	Northampton	NNP	L+H*	p t @ n	0	H-L%	4	0.517120783	0.49645878	0.503745686	0.503951505	0.523735891
he8	-1	1	4	","	","	null	null	null	H-L%	4	0.497479181	0.480808877	0.487284027	0.489366074	0.497247745
he8	-1	1	5	I	PRP	null	AI	1	L-L%	5	0.468007091	0.456418602	0.460866594	0.464174267	0.461763458
he8	-1	1	5	Arrest	VBP	null	r=	0	L-L%	5	0.440788795	0.433943413	0.436394755	0.440661908	0.428677633
he8	-1	1	5	Arrest	VBP	null	E s t	1	L-L%	5	0.429402252	0.427439202	0.427899976	0.433228909	0.409959718
he8	-1	1	5	thee	DT	null	D i	1	L-L%	5	0.390148004	0.39455341	0.391850349	0.397319374	0.365315211
he8	-1	1	5	of	IN	null	V v	1	L-L%	5	0.369928279	0.37867475	0.37399048	0.379926847	0.339019779
he8	-1	1	5	high	JJ	L+H*	h AI	1	L-L%	5	0.370077541	0.379120868	0.374779846	0.382809101	0.331876369
he8	-1	1	5	treason	NN	L+H*	t r i	1	L-L%	5	0.370897881	0.380380484	0.376298701	0.386678273	0.325891032
he8	-1	1	5	treason	NN	L+H*	z @ n	0	L-L%	5	0.354963271	0.370453853	0.363079305	0.373796286	0.304376548
he8	-1	1	5	in	IN	null	I n	1	L-L%	5	0.35289782	0.36883442	0.361419646	0.372019289	0.302473413
he8	-1	1	5	the	DT	null	D @	0	L-L%	5	0.359259424	0.376829419	0.36892854	0.379019458	0.307560637
he8	-1	1	5	name	NN	L+H*	n EI m	1	L-L%	5	0.339490903	0.361072901	0.350782808	0.359199172	0.289489106
he8	-1	1	5	Of	IN	null	V v	1	L-L%	5	0.326848639	0.349812451	0.339035387	0.346821946	0.277418046
he8	-1	1	5	our	PRP$	null	aU	1	L-L%	5	0.310552532	0.332826948	0.322608592	0.330171449	0.262765648
he8	-1	1	5	our	PRP$	null	r=	0	L-L%	5	0.32317802	0.341878776	0.33454668	0.342346264	0.28075392
he8	-1	1	5	most	RBS	null	m @U s t	1	L-L%	5	0.335266055	0.348022111	0.344162622	0.352276737	0.299441877
he8	-1	1	5	sovereign	JJ	L+H*	s A	1	L-L%	5	0.37772257	0.382084777	0.382389263	0.391738779	0.345891954
he8	-1	1	5	sovereign	JJ	L+H*	v r @ n	0	L-L%	5	0.386600175	0.386356217	0.388655839	0.397217853	0.361548451
he8	-1	1	5	king	NN	!H*	k I N	1	L-L%	5	0.425769499	0.419570051	0.424768324	0.433096176	0.405541319
he8	-1	1	5	.	.	null	null	null	L-L%	5	0.44539044	0.433523075	0.441801744	0.449403415	0.431315358
he8	-1	1	1	Lo	NNP	H*	l @U	1	H-L%	4	0.456906873	0.439929124	0.450354601	0.456550235	0.450057018
he8	-1	1	1	","	","	null	null	null	H-L%	4	0.438273468	0.421976164	0.431363371	0.436544661	0.432137541
he8	-1	1	2	you	PRP	null	j u	1	H-L%	4	0.437956077	0.421974597	0.432246497	0.437062211	0.430192385
he8	-1	1	2	","	","	null	null	null	H-L%	4	0.437804256	0.42211968	0.432298049	0.437115453	0.429703636
he8	-1	1	3	my	PRP$	null	m AI	1	H-L%	4	0.413511803	0.399840754	0.409611531	0.414558456	0.406093859
he8	-1	1	3	lord	NN	H*	l O r d	1	H-L%	4	0.426858604	0.410881578	0.422330423	0.428067608	0.418616249
he8	-1	1	3	","	","	null	null	null	H-L%	4	0.448951999	0.432605399	0.44446732	0.450854717	0.439951348
he8	-1	1	4	The	DT	null	D @	0	L-L%	5	0.476886751	0.46108011	0.473150857	0.479514652	0.466592968
he8	-1	1	4	net	NN	H*	n E t	1	L-L%	5	0.443599022	0.430717193	0.440838527	0.448631719	0.427678482
he8	-1	1	4	has	VBZ	null	h { z	1	L-L%	5	0.425425936	0.416444007	0.424537522	0.432172542	0.403753683
he8	-1	1	4	fall'n	VBN	H*	f @ l n	0	L-L%	5	0.390459715	0.38693992	0.393044551	0.400265656	0.364608238
he8	-1	1	4	upon	IN	null	@	0	L-L%	5	0.3681856	0.371994294	0.37498969	0.380754591	0.337411049
he8	-1	1	4	upon	IN	null	p A n	1	L-L%	5	0.321644923	0.333787732	0.332718477	0.336627705	0.288841916
he8	-1	1	4	me	PRP	null	m i	1	L-L%	5	0.312355346	0.326972509	0.324628333	0.328627712	0.275829684
he8	-1	1	4	!	.	null	null	null	L-L%	5	0.297359849	0.317689	0.312627351	0.315751166	0.257682394
he8	-1	2	1	I	PRP	null	AI	1	L-L%	6	0.288703055	0.311678314	0.30491634	0.306280953	0.25092077
he8	-1	2	1	shall	MD	null	S { l	1	L-L%	6	0.292032894	0.315469722	0.307439639	0.307334763	0.255495731
he8	-1	2	1	perish	VB	L+H*	p E	1	L-L%	6	0.28827991	0.31185208	0.303458689	0.302242586	0.253118155
he8	-1	2	1	perish	VB	L+H*	r I S	0	L-L%	6	0.301001233	0.322962808	0.314843139	0.312817674	0.265798564
he8	-1	2	1	Under	IN	null	V n	1	L-L%	6	0.284270212	0.307428332	0.298495981	0.295023683	0.251476129
he8	-1	2	1	Under	IN	null	d r=	0	L-L%	6	0.265005686	0.287767096	0.278734108	0.274144224	0.235063138
he8	-1	2	1	device	NN	L+H*	d I	0	L-L%	6	0.285938784	0.305351935	0.297856417	0.292010948	0.260606487
he8	-1	2	1	device	NN	L+H*	v AI s	1	L-L%	6	0.325118513	0.341331763	0.335182153	0.327934266	0.303629069
he8	-1	2	1	and	CC	null	{ n d	1	L-L%	6	0.346359082	0.361546896	0.35600295	0.34772502	0.328902448
he8	-1	2	1	practice	NN	!H*	p r { k	1	L-L%	6	0.358053059	0.373016404	0.367053457	0.357222875	0.345953078
he8	-1	2	1	practice	NN	!H*	t @ s	0	L-L%	6	0.398252419	0.405950683	0.403411359	0.393927053	0.390636865
he8	-1	2	1	.	.	null	null	null	L-L%	6	0.44866489	0.449642716	0.450662658	0.440903416	0.444764018
he8	-1	1	1	I	PRP	null	AI	1	H-L%	4	0.485444648	0.480274256	0.484006481	0.473581616	0.486661401
he8	-1	1	1	am	VBP	null	{ m	1	H-L%	4	0.530164017	0.52030344	0.526604074	0.514877219	0.535651292
he8	-1	1	1	sorry	JJ	L+H*	s A	1	H-L%	4	0.594051722	0.572813989	0.58488763	0.57373569	0.604340584
he8	-1	1	1	sorry	JJ	L+H*	r i	0	H-L%	4	0.638317047	0.609842576	0.624939802	0.612649255	0.654678289
he8	-1	1	1	To	TO	null	t u	1	H-L%	4	0.662500422	0.63180278	0.64636995	0.631108439	0.685981292
he8	-1	1	1	see	VB	L+H*	s i	1	H-L%	4	0.704023408	0.668546982	0.683651678	0.666038846	0.735061651
he8	-1	1	1	you	PRP	null	j u	1	H-L%	4	0.766515004	0.719052627	0.739938543	0.722561648	0.805210804
he8	-1	1	1	ta'en	VB	L+H*	t i n	1	H-L%	4	0.840375695	0.783731454	0.807667989	0.789302975	0.886300199
he8	-1	1	1	from	IN	null	f r V m	1	H-L%	4	0.829084967	0.777492477	0.798392333	0.779520716	0.874075684
he8	-1	1	1	liberty	NN	L+H*	l I	1	H-L%	4	0.832324708	0.781108065	0.801062671	0.782543321	0.876739397
he8	-1	1	1	liberty	NN	L+H*	b r=	0	H-L%	4	0.824249248	0.771064736	0.79088782	0.773534266	0.869542976
he8	-1	1	1	liberty	NN	L+H*	t i	0	H-L%	4	0.849672782	0.792954485	0.814297628	0.797612092	0.894277453
he8	-1	1	1	","	","	null	null	null	H-L%	4	0.82787664	0.776998294	0.793659808	0.775724239	0.872752727
he8	-1	1	2	to	TO	null	t u	1	H-L%	4	0.815590511	0.76663135	0.780470587	0.762452433	0.861437681
he8	-1	1	2	look	VB	L+H*	l U k	1	H-L%	4	0.809654236	0.764744225	0.775476031	0.756969656	0.854793568
he8	-1	1	2	on	IN	null	A n	1	H-L%	4	0.794952462	0.747013243	0.758388023	0.742200311	0.841121718
he8	-1	1	2	The	DT	null	D @	0	H-L%	4	0.741837479	0.705386339	0.711925345	0.696745998	0.778027481
he8	-1	1	2	business	NN	L+H*	b I z	1	H-L%	4	0.70080982	0.669268248	0.674709819	0.66327661	0.727894325
he8	-1	1	2	business	NN	L+H*	n @ s	0	H-L%	4	0.676667806	0.650182475	0.654558162	0.645365922	0.693252225
he8	-1	1	2	present	NN	L+H*	p r i	0	H-L%	4	0.63726409	0.617807177	0.619416329	0.611957832	0.644466595
he8	-1	1	2	present	NN	L+H*	z E n t	1	H-L%	4	0.615327037	0.605617124	0.602602895	0.595253826	0.612241005
he8	-1	1	2	:	:	null	null	null	H-L%	4	0.560905389	0.562828173	0.554571646	0.546633809	0.550245001
he8	-1	1	3	tis	NN	L+H*	t i z	1	L-L%	5	0.537446354	0.542312853	0.533472568	0.527755006	0.518956708
he8	-1	1	3	his	PRP$	null	h I z	1	L-L%	5	0.502734811	0.513998075	0.503060897	0.498482376	0.476986578
he8	-1	1	3	highness	NN	L+H*	h AI	1	L-L%	5	0.485760059	0.502045358	0.489901814	0.486579117	0.451707348
he8	-1	1	3	highness	NN	L+H*	n @ s	0	L-L%	5	0.446654941	0.466963167	0.453151456	0.451077174	0.406605872
he8	-1	1	3	pleasure	NN	L+H*	p l E	1	L-L%	5	0.420499353	0.444078613	0.429956508	0.429856842	0.372282342
he8	-1	1	3	pleasure	NN	L+H*	Z r=	0	L-L%	5	0.38310895	0.410676736	0.395261429	0.396663993	0.328734936
he8	-1	1	3	You	PRP	null	j u	1	L-L%	5	0.349967736	0.379031051	0.363109098	0.366091006	0.291163353
he8	-1	1	3	shall	MD	null	S { l	1	L-L%	5	0.369401698	0.3982947	0.382991817	0.385774894	0.309366896
