tableName	tei_paragraph_id	sentence_id	phrase_id	word	part_of_speech	accent	phoneme	stress	tone	break_index	1h4	1h6	2h6	3h6	he8
1h4	-1	1	1	devil	NN	!H*	v @ l	0	L-L%	5	0.380324821	0.413090115	0.406406732	0.410277378	0.324566176
1h4	-1	1	1	.	.	null	null	null	L-L%	5	0.390953343	0.421494946	0.415946419	0.420709271	0.334537282
1h4	-1	1	1	Else	RB	null	E l s	1	L-L%	5	0.404291943	0.433884376	0.429155672	0.43462821	0.346235227
1h4	-1	1	1	he	PRP	null	h i	1	L-L%	5	0.388620866	0.418746386	0.413272391	0.418489747	0.332319721
1h4	-1	1	1	had	VBD	L+H*	h { d	1	L-L%	5	0.369691142	0.400828187	0.394269836	0.399422411	0.315482347
1h4	-1	1	1	been	VBN	L+H*	b I n	1	L-L%	5	0.355532856	0.387101717	0.380036452	0.384501969	0.3031679
1h4	-1	1	1	damned	VBN	L+H*	d { m d	1	L-L%	5	0.355520806	0.387636127	0.380917215	0.385363446	0.3022961
1h4	-1	1	1	for	IN	null	f O r	1	L-L%	5	0.342776282	0.375900367	0.368218283	0.372318277	0.290935886
1h4	-1	1	1	cozening	VBG	L+H*	k @U	1	L-L%	5	0.352638845	0.383429316	0.377143437	0.382348706	0.299823624
1h4	-1	1	1	cozening	VBG	L+H*	z @	0	L-L%	5	0.383883746	0.411571472	0.406754744	0.411082997	0.334708785
1h4	-1	1	1	cozening	VBG	L+H*	n I N	0	L-L%	5	0.385530144	0.408992843	0.406154572	0.409350823	0.343483557
1h4	-1	1	1	the	DT	null	D @	0	L-L%	5	0.401914183	0.421379964	0.41956467	0.422077398	0.365540147
1h4	-1	1	1	devil	NN	!H*	d E	1	L-L%	5	0.423259571	0.438059369	0.437129769	0.438893921	0.39261666
1h4	-1	1	1	devil	NN	!H*	v @ l	0	L-L%	5	0.438909781	0.445913586	0.44778642	0.449782563	0.415392535
1h4	-1	1	1	.	.	null	null	null	L-L%	5	0.469847006	0.468371573	0.473234292	0.47523134	0.452805868
1h4	-1	1	1	But	CC	null	b V t	1	H-L%	4	0.482561622	0.477828382	0.482638665	0.482394826	0.472104248
1h4	-1	1	1	","	","	null	null	null	H-L%	4	0.500811542	0.487311288	0.495302896	0.494623914	0.498089491
1h4	-1	1	2	my	PRP$	null	m AI	1	H-L%	4	0.551534811	0.525884912	0.539037085	0.538642999	0.556052545
1h4	-1	1	2	lads	NNS	L+H*	l { d z	1	H-L%	4	0.598829641	0.563760763	0.580429934	0.579066091	0.611170871
1h4	-1	1	2	","	","	null	null	null	H-L%	4	0.619831727	0.581058082	0.597789807	0.594180316	0.641001816
1h4	-1	1	3	my	PRP$	null	m AI	1	H-L%	4	0.665736987	0.619202281	0.637705374	0.632289923	0.696178217
1h4	-1	1	3	lads	NNS	L+H*	l { d z	1	H-L%	4	0.715554355	0.660917498	0.681382449	0.673910304	0.75598401
1h4	-1	1	3	","	","	null	null	null	H-L%	4	0.7561828	0.692709199	0.716145749	0.707832222	0.80700546
1h4	-1	1	4	to-morrow	TO	null	t u	1	H-L%	4	0.751283118	0.686850163	0.7100814	0.702253745	0.803064149
1h4	-1	1	4	to-morrow	JJ	L+H*	m A	1	H-L%	4	0.763568947	0.696754255	0.720290771	0.712789737	0.815493097
1h4	-1	1	4	to-morrow	JJ	L+H*	r @U	0	H-L%	4	0.759763152	0.691846365	0.715761	0.707950962	0.811998493
1h4	-1	1	4	morning	NN	L+H*	m O	1	H-L%	4	0.760090014	0.690833513	0.715556883	0.707109377	0.813446347
1h4	-1	1	4	morning	NN	L+H*	r n I N	0	H-L%	4	0.753978586	0.684266683	0.709336587	0.701008196	0.808188388
1h4	-1	1	4	","	","	null	null	null	H-L%	4	0.749624017	0.678791127	0.703842599	0.696175988	0.804257357
1h4	-1	1	5	by	IN	null	b AI	1	H-L%	4	0.736813044	0.663974825	0.689481317	0.68292039	0.793344503
1h4	-1	1	5	four	CD	null	f O r	1	H-L%	4	0.754672886	0.680074531	0.705773997	0.699490575	0.811547489
1h4	-1	1	5	o'	IN	null	@U	1	H-L%	4	0.743145413	0.672273083	0.69574484	0.688618599	0.798642278
1h4	-1	1	5	clock	NN	L+H*	k l A k	1	H-L%	4	0.72188536	0.653484086	0.675184748	0.667795264	0.77681914
1h4	-1	1	5	","	","	null	null	null	H-L%	4	0.722556626	0.648460324	0.67348328	0.668053381	0.777081955
1h4	-1	1	6	early	RB	null	r=	1	H-L%	4	0.721326442	0.643594441	0.670551819	0.666560519	0.776138021
1h4	-1	1	6	early	RB	null	l i	0	H-L%	4	0.739176121	0.654951064	0.68576358	0.683592149	0.794316535
1h4	-1	1	6	at	IN	null	{ t	1	H-L%	4	0.747127371	0.664802324	0.693811152	0.690333153	0.801437351
1h4	-1	1	6	Gadshill	NNP	L+H*	g { d	1	H-L%	4	0.715436347	0.639692859	0.664686206	0.659685256	0.769753157
1h4	-1	1	6	Gadshill	NNP	L+H*	S I l	0	H-L%	4	0.703968766	0.63176196	0.654988083	0.648763436	0.757774887
1h4	-1	1	6	!	.	null	null	null	H-L%	4	0.672253868	0.6061155	0.625893203	0.618192663	0.725918443
1h4	-1	1	7	there	EX	null	D E r	1	H-L%	4	0.673125862	0.603977291	0.625611994	0.619222628	0.727316948
1h4	-1	1	7	are	VBP	null	A r	1	H-L%	4	0.682701091	0.616291054	0.636312745	0.628547375	0.735046634
1h4	-1	1	7	pilgrims	NNS	L+H*	p I l	1	H-L%	4	0.65517835	0.595795752	0.612302855	0.602876274	0.706712431
1h4	-1	1	7	pilgrims	NNS	L+H*	g r @ m z	0	H-L%	4	0.644969161	0.589876705	0.604681478	0.593965343	0.695331561
1h4	-1	1	7	going	VBG	L+H*	g @U	1	H-L%	4	0.617152399	0.56827134	0.579848448	0.56782581	0.66683276
1h4	-1	1	7	going	VBG	L+H*	I N	0	H-L%	4	0.626939415	0.574165815	0.587583599	0.576073916	0.677469469
1h4	-1	1	7	to	TO	null	t u	1	H-L%	4	0.643983698	0.588258437	0.603412421	0.591690171	0.694754855
1h4	-1	1	7	Canterbury	NNP	L+H*	k { n	1	H-L%	4	0.655305138	0.60172626	0.615364686	0.60231306	0.705436118
1h4	-1	1	7	Canterbury	NNP	L+H*	t r=	0	H-L%	4	0.631279843	0.583503172	0.593463318	0.579239791	0.681241292
1h4	-1	1	7	Canterbury	NNP	L+H*	b E	0	H-L%	4	0.60696331	0.564859725	0.571233133	0.555892427	0.65652283
1h4	-1	1	7	Canterbury	NNP	L+H*	r i	0	H-L%	4	0.595934322	0.551730049	0.55979386	0.545991066	0.646570711
1h4	-1	1	7	with	IN	null	w I D	1	H-L%	4	0.620054947	0.570571643	0.582282586	0.569722541	0.671151024
1h4	-1	1	7	rich	JJ	L+H*	r I tS	1	H-L%	4	0.620801516	0.571737269	0.58319696	0.570557349	0.672307254
1h4	-1	1	7	offerings	NNS	L+H*	O	1	H-L%	4	0.622021444	0.573342467	0.584541018	0.571727894	0.673964106
1h4	-1	1	7	offerings	NNS	L+H*	f r=	0	H-L%	4	0.612322602	0.566807879	0.576505917	0.562610484	0.663683118
1h4	-1	1	7	offerings	NNS	L+H*	I N z	0	H-L%	4	0.593995342	0.550073418	0.558644375	0.544019197	0.646475619
1h4	-1	1	7	","	","	null	null	null	H-L%	4	0.616404167	0.566734416	0.578826244	0.565139611	0.670248959
1h4	-1	1	8	and	CC	null	{ n d	1	H-L%	4	0.632001342	0.580006951	0.593924377	0.580102509	0.685940401
1h4	-1	1	8	traders	NNS	L+H*	t r EI	1	H-L%	4	0.63174954	0.579867545	0.59394988	0.579699938	0.685960175
1h4	-1	1	8	traders	NNS	L+H*	d r= z	0	H-L%	4	0.6305533	0.578891593	0.59292195	0.578741121	0.684898269
1h4	-1	1	8	riding	VBG	L+H*	r AI	1	H-L%	4	0.630122758	0.578497226	0.59256863	0.578201331	0.684522141
1h4	-1	1	8	riding	VBG	L+H*	d I N	0	H-L%	4	0.629462514	0.577901936	0.59197891	0.577356882	0.683976219
1h4	-1	1	8	to	TO	null	t u	1	H-L%	4	0.628950018	0.577470223	0.591590871	0.576656602	0.683732525
1h4	-1	1	8	London	NNP	L+H*	l V n	1	H-L%	4	0.631821631	0.57589485	0.593128012	0.579810775	0.687406859
1h4	-1	1	8	London	NNP	L+H*	d @ n	0	H-L%	4	0.651331083	0.594086163	0.611786863	0.598189303	0.70670008
1h4	-1	1	8	with	IN	null	w I D	1	H-L%	4	0.650123503	0.593210641	0.610691876	0.597265517	0.705718017
1h4	-1	1	8	fat	JJ	L+H*	f { t	1	H-L%	4	0.649530903	0.592722708	0.610340374	0.596808253	0.705057708
1h4	-1	1	8	purses	NNS	L+H*	p r=	1	H-L%	4	0.649320629	0.59272705	0.610407904	0.596722825	0.704833789
1h4	-1	1	8	purses	NNS	L+H*	s I z	0	H-L%	4	0.661193515	0.601394955	0.620734212	0.6079863	0.71704227
1h4	-1	1	8	:	:	null	null	null	H-L%	4	0.69005819	0.623671297	0.646889741	0.635473494	0.746276754
1h4	-1	1	9	I	PRP	null	AI	1	H-L%	4	0.691589624	0.624883356	0.648150836	0.636766998	0.747467086
1h4	-1	1	9	have	VBP	null	h { v	1	H-L%	4	0.677104886	0.607791238	0.632478198	0.622245481	0.734395301
1h4	-1	1	9	vizards	NNS	L+H*	v I	1	H-L%	4	0.70466144	0.627869952	0.65656856	0.647546559	0.76277425
1h4	-1	1	9	vizards	NNS	L+H*	z r= d z	0	H-L%	4	0.700755402	0.624202317	0.652616985	0.643908301	0.758936641
1h4	-1	1	9	for	IN	null	f O r	1	H-L%	4	0.699237288	0.622379017	0.650665574	0.642017297	0.757043845
1h4	-1	1	9	you	PRP	null	j u	1	H-L%	4	0.681476325	0.607357873	0.633670436	0.624413004	0.739456038
1h4	-1	1	9	all	DT	null	O l	1	H-L%	4	0.710323103	0.629880766	0.659944847	0.65189892	0.76808031
1h4	-1	1	9	;	:	null	null	null	H-L%	4	0.715847405	0.636137876	0.665250224	0.65653828	0.773698093
1h4	-1	1	10	you	PRP	null	j u	1	H-L%	4	0.715470067	0.635914393	0.664731487	0.656243033	0.773170199
1h4	-1	1	10	have	VBP	null	h { v	1	H-L%	4	0.692858328	0.614893621	0.64278611	0.634657547	0.75036053
1h4	-1	1	10	horses	NNS	L+H*	h O r	1	H-L%	4	0.693176896	0.61568727	0.643564624	0.635268391	0.749752964
1h4	-1	1	10	horses	NNS	L+H*	s @ z	0	H-L%	4	0.693794716	0.616687943	0.644699439	0.63615058	0.749604075
1h4	-1	1	10	for	IN	null	f O r	1	H-L%	4	0.689976161	0.613093411	0.640986137	0.632706334	0.745804307
1h4	-1	1	10	yourselves	PRP	null	j U r	0	H-L%	4	0.68715127	0.611336117	0.638623183	0.63061708	0.742777988
1h4	-1	1	10	yourselves	PRP	null	s E l v z	1	H-L%	4	0.682346824	0.610050849	0.635177148	0.625936218	0.737298891
1h4	-1	1	10	:	:	null	null	null	H-L%	4	0.706353008	0.632780807	0.658307038	0.648679726	0.760752011
1h4	-1	1	11	Gadshill	NNP	L+H*	g { d	1	H-L%	4	0.695263643	0.626682063	0.649964279	0.639358626	0.748241608
1h4	-1	1	11	Gadshill	NNP	L+H*	S I l	0	H-L%	4	0.669457391	0.607607305	0.627271981	0.615165477	0.721418282
1h4	-1	1	11	lies	VBZ	null	l AI z	1	H-L%	4	0.652765395	0.593894837	0.612080778	0.599379721	0.704421566
1h4	-1	1	11	to-night	TO	null	t u	1	H-L%	4	0.656791066	0.59315296	0.614629508	0.603482994	0.708871726
1h4	-1	1	11	to-night	NN	L+H*	n AI t	1	H-L%	4	0.655799121	0.591836107	0.613462391	0.60271817	0.708162011
1h4	-1	1	11	in	IN	null	I n	1	H-L%	4	0.670486399	0.60481462	0.627679052	0.617525828	0.722479306
1h4	-1	1	11	Rochester	NNP	L+H*	r A	1	H-L%	4	0.658489565	0.597271267	0.617823055	0.606685141	0.709733399
1h4	-1	1	11	Rochester	NNP	L+H*	tS E s	0	H-L%	4	0.653126592	0.59684468	0.614324396	0.601410674	0.704132091
1h4	-1	1	11	Rochester	NNP	L+H*	t r=	0	H-L%	4	0.658604229	0.601226189	0.618838988	0.605414449	0.710523552
1h4	-1	1	11	:	:	null	null	null	H-L%	4	0.664463892	0.605908053	0.623712826	0.609635279	0.717447473
1h4	-1	1	12	I	PRP	null	AI	1	H-L%	4	0.663992775	0.605891975	0.623418256	0.609762839	0.717058169
1h4	-1	1	12	have	VBP	null	h { v	1	H-L%	4	0.656982826	0.602723416	0.617944609	0.603303128	0.709381725
1h4	-1	1	12	bespoke	VBN	L+H*	b E s	1	H-L%	4	0.636254193	0.58516995	0.598392398	0.583684261	0.689154218
1h4	-1	1	12	bespoke	VBN	L+H*	p @U k	0	H-L%	4	0.630753224	0.582566092	0.594098737	0.57841113	0.683457991
1h4	-1	1	12	supper	NN	L+H*	s V	1	H-L%	4	0.64094278	0.588694259	0.601930266	0.586980407	0.694578884
1h4	-1	1	12	supper	NN	L+H*	p r=	0	H-L%	4	0.657479144	0.602781649	0.617694993	0.602814251	0.710805835
1h4	-1	1	12	to-morrow	TO	null	t u	1	H-L%	4	0.657532908	0.602848799	0.617797461	0.602685736	0.710981365
1h4	-1	1	12	to-morrow	JJ	L+H*	m A	1	H-L%	4	0.656539525	0.602078663	0.616896447	0.602135084	0.710144989
1h4	-1	1	12	to-morrow	JJ	L+H*	r @U	0	H-L%	4	0.614191061	0.567986257	0.580214292	0.567409934	0.658847873
1h4	-1	1	12	night	NN	L+H*	n AI t	1	H-L%	4	0.574525643	0.53622398	0.546022752	0.535069322	0.610235108
1h4	-1	1	12	in	IN	null	I n	1	H-L%	4	0.538716739	0.507765453	0.5156897	0.506330469	0.565852246
1h4	-1	1	12	Eastcheap	NNP	L+H*	i s	1	H-L%	4	0.530046102	0.500290543	0.509518702	0.503157626	0.548565402
1h4	-1	1	12	Eastcheap	NNP	L+H*	tS E p	0	H-L%	4	0.500944551	0.474887923	0.483626785	0.480213634	0.511422998
1h4	-1	1	12	:	:	null	null	null	H-L%	4	0.465561538	0.446801225	0.453072965	0.451110963	0.468237928
1h4	-1	1	13	we	PRP	null	w i	1	L-L%	5	0.429498684	0.420207941	0.422582021	0.420734851	0.424441151
1h4	-1	1	13	may	MD	null	m EI	1	L-L%	5	0.410386297	0.403926101	0.405886087	0.406199914	0.397864242
1h4	-1	1	13	do	VB	L+H*	d u	1	L-L%	5	0.392584815	0.388850876	0.390905528	0.393115019	0.372025683
1h4	-1	1	13	it	PRP	null	I t	1	L-L%	5	0.355541505	0.354859683	0.356213484	0.360458028	0.32930046
1h4	-1	1	13	as	RB	null	{ z	1	L-L%	5	0.359810926	0.358826128	0.360862809	0.365172488	0.333426334
1h4	-1	1	13	secure	JJ	L+H*	s I k	0	L-L%	5	0.376522201	0.372288147	0.376355507	0.381368394	0.350051584
1h4	-1	1	13	secure	JJ	L+H*	j U r	1	L-L%	5	0.409765694	0.401892642	0.408777103	0.414945602	0.38172264
1h4	-1	1	13	as	IN	null	{ z	1	L-L%	5	0.434905687	0.431603985	0.437314273	0.44214404	0.404829207
1h4	-1	1	13	sleep	NN	!H*	s l i p	1	L-L%	5	0.451219112	0.444058108	0.451954673	0.455810075	0.428592342
1h4	-1	1	13	.	.	null	null	null	L-L%	5	0.48841413	0.475138414	0.485188122	0.488149847	0.471904648
1h4	-1	2	1	If	IN	null	I f	1	H-L%	4	0.534682437	0.51204024	0.525544351	0.528487549	0.524798296
1h4	-1	2	1	you	PRP	null	j u	1	H-L%	4	0.54770615	0.524856871	0.536998439	0.537352397	0.545164854
1h4	-1	2	1	will	MD	null	w I l	1	H-L%	4	0.579427941	0.553837924	0.566335591	0.564170447	0.583649396
1h4	-1	2	1	go	VB	L+H*	g @U	1	H-L%	4	0.64883014	0.610623345	0.628780111	0.626892363	0.659960087
1h4	-1	2	1	","	","	null	null	null	H-L%	4	0.695455965	0.649613749	0.66979839	0.666376759	0.714302932
1h4	-1	2	2	I	PRP	null	AI	1	H-L%	4	0.714720434	0.667604266	0.685937632	0.679425497	0.742282795
1h4	-1	2	2	will	MD	null	w I l	1	H-L%	4	0.774927469	0.721649304	0.740891435	0.732001145	0.810930852
1h4	-1	2	2	stuff	VB	L+H*	s	0	H-L%	4	0.855779839	0.793473981	0.815310725	0.804243633	0.899559808
1h4	-1	2	2	stuff	VB	L+H*	t V f	1	H-L%	4	0.841801301	0.783256103	0.802113723	0.790923339	0.88510933
1h4	-1	2	2	your	PRP$	null	j O r	1	H-L%	4	0.814088406	0.757345871	0.774631568	0.764685645	0.857266005
1h4	-1	2	2	purses	NNS	L+H*	p r=	1	H-L%	4	0.814748108	0.757704756	0.774439485	0.764951092	0.857121834
1h4	-1	2	2	purses	NNS	L+H*	s I z	0	H-L%	4	0.823850277	0.761729879	0.780332637	0.772259185	0.866343697
1h4	-1	2	2	full	JJ	L+H*	f U l	1	H-L%	4	0.842237111	0.778518293	0.797218472	0.789155485	0.883454186
1h4	-1	2	2	of	IN	null	V v	1	H-L%	4	0.839920064	0.77631592	0.79506178	0.787044106	0.880497565
1h4	-1	2	2	crowns	NNS	L+H*	k r aU n z	1	H-L%	4	0.816367157	0.753798831	0.772691009	0.764789648	0.857470784
1h4	-1	2	2	;	:	null	null	null	H-L%	4	0.776792061	0.719630632	0.737892208	0.731006152	0.8103328
1h4	-1	2	3	if	IN	null	I f	1	H-L%	4	0.702868994	0.656039498	0.670026902	0.663369254	0.730660264
1h4	-1	2	3	you	PRP	null	j u	1	H-L%	4	0.651739432	0.612247693	0.623597507	0.617428335	0.67272433
1h4	-1	2	3	will	MD	null	w I l	1	H-L%	4	0.606000658	0.573026584	0.582381872	0.576423837	0.620999264
1h4	-1	2	3	not	RB	null	n A t	1	H-L%	4	0.581959633	0.550004551	0.56078518	0.556590799	0.590403271
1h4	-1	2	3	","	","	null	null	null	H-L%	4	0.533663928	0.508182232	0.517005928	0.513299235	0.536561681
1h4	-1	2	4	tarry	VB	L+H*	t E	1	L-L%	6	0.465857987	0.448990951	0.454686871	0.451027387	0.463953574
1h4	-1	2	4	tarry	VB	L+H*	r i	0	L-L%	6	0.414093456	0.400325044	0.405501902	0.402888477	0.407997799
1h4	-1	2	4	at	IN	null	{ t	1	L-L%	6	0.418988169	0.406616238	0.411498121	0.407771407	0.4123133
1h4	-1	2	4	home	NN	L+H*	h @U m	1	L-L%	6	0.416391187	0.402912528	0.408692249	0.405210725	0.410685256
1h4	-1	2	4	and	CC	null	{ n d	1	L-L%	6	0.398901174	0.386494141	0.392471481	0.389293629	0.394724055
1h4	-1	2	4	be	VB	L+H*	b i	1	L-L%	6	0.393266392	0.3844438	0.388741274	0.384971737	0.388571166
1h4	-1	2	4	hanged	VBN	!H*	h { N d	1	L-L%	6	0.374850304	0.371998552	0.373232307	0.36853375	0.370653723
1h4	-1	2	4	.	.	null	null	null	L-L%	6	0.380201376	0.378770964	0.379273553	0.374646519	0.37597434
1h4	-1	1	1	Hear	VB	L+H*	h I r	1	H-L%	4	0.428268089	0.41825358	0.422209123	0.417747373	0.428212322
1h4	-1	1	1	ye	PRP	null	j i	1	H-L%	4	0.494838429	0.473015626	0.482464904	0.478456739	0.498819766
1h4	-1	1	1	","	","	null	null	null	H-L%	4	0.536695507	0.508274824	0.520219525	0.515529354	0.54584977
1h4	-1	1	2	Yedward	NNP	L+H*	j E d	1	H-L%	4	0.570704679	0.534504117	0.549145697	0.544381335	0.586232709
1h4	-1	1	2	Yedward	NNP	L+H*	w r= d	0	H-L%	4	0.621994581	0.578709735	0.595759051	0.589739072	0.642998584
1h4	-1	1	2	;	:	null	null	null	H-L%	4	0.680021072	0.628494051	0.64823309	0.640645066	0.707020529
1h4	-1	1	3	if	IN	null	I f	1	H-L%	4	0.75872344	0.69638499	0.720183668	0.711973389	0.792202388
1h4	-1	1	3	I	PRP	null	AI	1	H-L%	4	0.830213601	0.762416998	0.787846293	0.777029808	0.869605654
1h4	-1	1	3	tarry	VBP	null	t E	1	H-L%	4	0.839069367	0.766120517	0.793343516	0.783748113	0.878069202
1h4	-1	1	3	tarry	VBP	null	r i	0	H-L%	4	0.811934444	0.740691207	0.766943097	0.757933875	0.850974929
1h4	-1	1	3	at	IN	null	{ t	1	H-L%	4	0.785421077	0.721772527	0.744966727	0.737854117	0.814972031
1h4	-1	1	3	home	NN	L+H*	h @U m	1	H-L%	4	0.728419522	0.671466385	0.692537132	0.687493679	0.751316259
1h4	-1	1	3	and	CC	null	{ n d	1	H-L%	4	0.701931374	0.650107677	0.670908101	0.667584243	0.716293946
1h4	-1	1	3	go	VB	L+H*	g @U	1	H-L%	4	0.683054667	0.637633472	0.656761752	0.654977916	0.68860304
1h4	-1	1	3	not	RB	null	n A t	1	H-L%	4	0.643868885	0.606382324	0.622902046	0.623420398	0.641940533
1h4	-1	1	3	","	","	null	null	null	H-L%	4	0.582322531	0.5553482	0.568301708	0.570477381	0.573200952
1h4	-1	1	4	I'll	IN	null	AI	1	L-L%	5	0.510687107	0.494707693	0.503280138	0.506165626	0.495889459
1h4	-1	1	4	I'll	MD	null	l	0	L-L%	5	0.475910424	0.464554448	0.472376869	0.477126391	0.4542491
1h4	-1	1	4	hang	VB	L+H*	h { N	1	L-L%	5	0.470805138	0.457455031	0.466474956	0.47163067	0.450563853
1h4	-1	1	4	you	PRP	null	j u	1	L-L%	5	0.472679668	0.455860531	0.467102486	0.473724276	0.453486507
1h4	-1	1	4	for	IN	null	f O r	1	L-L%	5	0.456733699	0.440173727	0.451834828	0.458372361	0.43950489
1h4	-1	1	4	going	VBG	!H*	g @U	1	L-L%	5	0.408221612	0.396084722	0.40583608	0.41398709	0.387092606
1h4	-1	1	4	going	VBG	!H*	I N	0	L-L%	5	0.358121207	0.351496238	0.359181773	0.368089811	0.334189368
1h4	-1	1	4	.	.	null	null	null	L-L%	5	0.364586884	0.361866508	0.369220455	0.377814666	0.339825679
1h4	-1	1	1	You	PRP	null	j u	1	H-L%	4	0.37414616	0.366831275	0.3763444	0.383660632	0.356676306
1h4	-1	1	1	will	MD	null	w I l	1	H-L%	4	0.362451006	0.355736985	0.365577265	0.373363591	0.346204213
1h4	-1	1	1	","	","	null	null	null	H-L%	4	0.342398925	0.33433786	0.344149043	0.352601402	0.328406661
1h4	-1	1	2	chops	NNS	L*	tS A p s	1	H-H%	5	0.332231021	0.324487552	0.333771947	0.342250374	0.319919503
1h4	-1	1	2	?	.	null	null	null	H-H%	5	0.322305933	0.314483412	0.323484521	0.331935904	0.311582271
1h4	-1	1	1	Hal	NNP	H*	h { l	1	H-L%	4	0.317591193	0.309055476	0.318051137	0.326849779	0.308699241
1h4	-1	1	1	","	","	null	null	null	H-L%	4	0.376952538	0.359441161	0.37268056	0.381219854	0.372792534
1h4	-1	1	2	wilt	JJ	H*	w I l t	1	H-H%	5	0.409947946	0.38661533	0.402520034	0.409886509	0.411999046
1h4	-1	1	2	thou	NNS	L*	D aU	1	H-H%	5	0.380500964	0.362883937	0.376025763	0.384554715	0.375763846
1h4	-1	1	2	make	VBP	null	m EI k	1	H-H%	5	0.354207716	0.342003588	0.352494183	0.362043495	0.343132516
1h4	-1	1	2	one	CD	null	w V n	1	H-H%	5	0.329799796	0.323051629	0.330851083	0.341390444	0.312246627
1h4	-1	1	2	?	.	null	null	null	H-H%	5	0.383931158	0.369098934	0.380628136	0.390554413	0.37035836
1h4	-1	1	1	Who	WP	null	h u	1	H-L%	4	0.42543623	0.406054333	0.41920706	0.427400411	0.416884233
1h4	-1	1	1	","	","	null	null	null	H-L%	4	0.44098248	0.420981402	0.433502066	0.440550117	0.432902876
1h4	-1	1	2	I	PRP	null	AI	1	L-L%	5	0.444026313	0.424719747	0.436986911	0.443693962	0.435464037
1h4	-1	1	2	rob	VBP	null	r A b	1	L-L%	5	0.503983714	0.474672426	0.490142196	0.496183151	0.499715847
1h4	-1	1	2	?	.	null	null	null	L-L%	5	0.57216548	0.532741994	0.552020499	0.557153593	0.573081905
1h4	-1	2	1	I	PRP	null	AI	1	H-L%	4	0.599746936	0.554446241	0.575845503	0.57968793	0.606953971
1h4	-1	2	1	a	DT	null	@	0	H-L%	4	0.602052588	0.556812721	0.577536428	0.580000702	0.608317799
1h4	-1	2	1	thief	NN	L+H*	T i f	1	H-L%	4	0.622884396	0.577387417	0.597762195	0.599118474	0.628079842
1h4	-1	2	1	?	.	null	null	null	H-L%	4	0.563913579	0.528048033	0.543721912	0.545084861	0.562048777
1h4	-1	2	2	not	RB	null	n A t	1	H-L%	4	0.52209702	0.493433673	0.505455752	0.507566435	0.512977201
1h4	-1	2	2	I	PRP	null	AI	1	H-L%	4	0.548808742	0.513572484	0.528373781	0.528806391	0.547386597
1h4	-1	2	2	","	","	null	null	null	H-L%	4	0.564730127	0.524240949	0.540920076	0.539239067	0.572162904
1h4	-1	2	3	by	IN	null	b AI	1	L-L%	6	0.622870572	0.573309633	0.593888148	0.590330769	0.637966482
1h4	-1	2	3	my	PRP$	null	m AI	1	L-L%	6	0.603280511	0.555446427	0.574703181	0.57059677	0.61908255
1h4	-1	2	3	faith	NN	!H*	f EI T	1	L-L%	6	0.614444507	0.567429859	0.586526112	0.58149026	0.629389661
1h4	-1	2	3	.	.	null	null	null	L-L%	6	0.598174796	0.55354244	0.571042322	0.565216334	0.614307836
1h4	-1	1	1	There's	EX	null	D E r	1	H-L%	4	0.599904324	0.560626223	0.574829261	0.566788648	0.616674038
1h4	-1	1	1	There's	VBZ	null	z	0	H-L%	4	0.583113934	0.546416523	0.560449511	0.552035263	0.601167639
1h4	-1	1	1	neither	DT	null	n i	1	H-L%	4	0.58289333	0.551269738	0.562682567	0.552912031	0.600507963
1h4	-1	1	1	neither	DT	null	D r=	0	H-L%	4	0.588988543	0.563536517	0.571084367	0.559352404	0.606358162
1h4	-1	1	1	honesty	NN	L+H*	A	1	H-L%	4	0.614550074	0.58290606	0.592967285	0.581147346	0.639694355
1h4	-1	1	1	honesty	NN	L+H*	n @ s	0	H-L%	4	0.662263453	0.622680136	0.635780502	0.622877744	0.693447088
1h4	-1	1	1	honesty	NN	L+H*	t i	0	H-L%	4	0.720454262	0.674304677	0.689373905	0.674841498	0.759255346
1h4	-1	1	1	","	","	null	null	null	H-L%	4	0.792383875	0.740270806	0.75687424	0.739685808	0.838300177
1h4	-1	1	2	manhood	NN	L+H*	m { n	1	H-L%	4	0.770151138	0.723380161	0.736004618	0.717315835	0.816088982
1h4	-1	1	2	manhood	NN	L+H*	h U d	0	H-L%	4	0.765628719	0.721464057	0.731926963	0.71197923	0.810611841
1h4	-1	1	2	","	","	null	null	null	H-L%	4	0.764258539	0.720174806	0.730180269	0.710676888	0.808560296
1h4	-1	1	3	nor	CC	null	n O r	1	H-L%	4	0.779815476	0.732865461	0.744287427	0.725439474	0.822945314
1h4	-1	1	3	good	JJ	L+H*	g U d	1	H-L%	4	0.759202777	0.709516932	0.722559855	0.705752857	0.802660364
1h4	-1	1	3	fellowship	NN	L+H*	f E	1	H-L%	4	0.775200044	0.718545502	0.735839002	0.721461202	0.818749454
1h4	-1	1	3	fellowship	NN	L+H*	l @U	0	H-L%	4	0.793080192	0.729037512	0.750515648	0.738231795	0.836975839
1h4	-1	1	3	fellowship	NN	L+H*	S I p	0	H-L%	4	0.805318834	0.742567232	0.762433322	0.748848289	0.849258007
1h4	-1	1	3	in	IN	null	I n	1	H-L%	4	0.782196225	0.721337149	0.740039665	0.725815796	0.827663142
1h4	-1	1	3	thee	DT	null	D i	1	H-L%	4	0.800671887	0.732962035	0.756010981	0.743487191	0.846521623
1h4	-1	1	3	","	","	null	null	null	H-L%	4	0.820249619	0.751304702	0.774688664	0.761632592	0.865964213
