DATA	tableName	tei_paragraph_id	sentence_id	phrase_id	word	part_of_speech	accent	phoneme	stress	tone	break_index	1h4	1h6	2h6	3h6	he8
DATA	1h6	-1	2	2	.	.	null	null	null	L-L%	6	0.19907978959275816	0.0	0.16417878333029526	0.5472358703831013	0.08950555669384513
DATA	1h6	-1	1	1	Crossing	VBG	L+H*	k r O	1	H-L%	4	0.3510938557008142	0.0	0.2079631731122031	0.2871475364971311	0.15379543468985157
DATA	1h6	-1	1	1	Crossing	VBG	L+H*	s I N	0	H-L%	4	0.3654203521984487	0.0	0.18953110279459537	0.30180389652736356	0.1432446484795924
DATA	1h6	-1	1	1	the	DT	null	D @	0	H-L%	4	0.36829082125410867	0.0	0.24745381330769095	0.210070867113533	0.17418449832466734
DATA	1h6	-1	1	1	sea	NN	L+H*	s i	1	H-L%	4	0.2186773070732155	0.0	0.4578179573353258	0.20105163747524027	0.12245309811621843
DATA	1h6	-1	1	1	from	IN	null	f r V m	1	H-L%	4	0.2882864744304248	0.0	0.3426409803182214	0.21266596700031684	0.15640657825103704
DATA	1h6	-1	1	1	England	NNP	L+H*	I N	1	H-L%	4	0.2854360643559264	0.0	0.23584471338570456	0.28491276736597104	0.19380645489239792
DATA	1h6	-1	1	1	England	NNP	L+H*	g l @ n d	0	H-L%	4	0.28442353229081563	0.0	0.20516087008976547	0.3432967965024006	0.16711880111701832
DATA	1h6	-1	1	1	into	IN	null	I n	0	H-L%	4	0.21034754227084243	0.0	0.28506680488340136	0.3127008312933075	0.1918848215524488
DATA	1h6	-1	1	1	into	IN	null	t u	1	H-L%	4	0.1919754807184624	0.0	0.2511208149409436	0.3135297469642291	0.24337395737636494
DATA	1h6	-1	1	1	France	NNP	L+H*	f r { n s	1	H-L%	4	0.20818203737038946	0.0	0.20000661143997087	0.3457481454489243	0.2460632057407154
DATA	1h6	-1	1	1	,	,	null	null	null	H-L%	4	0.18597154669624666	0.0	0.25410765675433	0.2698465172697888	0.2900742792796345
DATA	1h6	-1	1	2	This	DT	null	D I s	1	H-L%	4	0.23310248463574798	0.0	0.3096448556471428	0.22122085384394016	0.2360318058731691
DATA	1h6	-1	1	2	fellow	NN	L+H*	f E	1	H-L%	4	0.24127609384576856	0.0	0.339501546400326	0.2553500470226287	0.16387231273127664
DATA	1h6	-1	1	2	fellow	NN	L+H*	l @U	0	H-L%	4	0.2091727919875593	0.0	0.33564146892212926	0.22506211078122	0.23012362830909142
DATA	1h6	-1	1	2	here	RB	null	h I r	1	H-L%	4	0.24287013566262333	0.0	0.2670693704443809	0.2588615011519011	0.2311989927410948
DATA	1h6	-1	1	2	,	,	null	null	null	H-L%	4	0.24690164186480823	0.0	0.28290714413990947	0.21013235508574	0.2600588589095423
DATA	1h6	-1	1	3	with	IN	null	w I D	1	H-L%	4	0.259242850966217	0.0	0.28962498042733614	0.18572994060942855	0.26540222799701835
DATA	1h6	-1	1	3	envious	JJ	L+H*	E n	1	H-L%	4	0.22154614926347727	0.0	0.3497056139802031	0.16240747004098444	0.2663407667153352
DATA	1h6	-1	1	3	envious	JJ	L+H*	v i	0	H-L%	4	0.20696519509979097	0.0	0.2604263790957212	0.12388650854038682	0.40872191726410106
DATA	1h6	-1	1	3	envious	JJ	L+H*	@ s	0	H-L%	4	0.2050530906852907	0.0	0.3244725309262509	0.17052131261048972	0.29995306577796876
DATA	1h6	-1	1	3	carping	NN	L+H*	k A r	1	H-L%	4	0.2898993239911189	0.0	0.2367552778172967	0.22583317053911273	0.24751222765247174
DATA	1h6	-1	1	3	carping	NN	L+H*	p I N	0	H-L%	4	0.3472439690065591	0.0	0.18439077821678246	0.15090331436217483	0.3174619384144837
DATA	1h6	-1	1	3	tongue	NN	L+H*	t V N	1	H-L%	4	0.45191252663984144	0.0	0.19336619058834167	0.13285008719169775	0.22187119558011917
DATA	1h6	-1	1	3	,	,	null	null	null	H-L%	4	0.4247709928604085	0.0	0.16459463052733897	0.201950481717093	0.2086838948951595
DATA	1h6	-1	1	4	Upbraided	VBD	L+H*	@	0	H-L%	4	0.28563113180118777	0.0	0.22800337987473643	0.216459260226214	0.26990622809786174
DATA	1h6	-1	1	4	Upbraided	VBD	L+H*	p b r EI	1	H-L%	4	0.23522750839285644	0.0	0.22413792447730033	0.2479618379061234	0.29267272922371984
DATA	1h6	-1	1	4	Upbraided	VBD	L+H*	d I d	0	H-L%	4	0.1738556366441521	0.0	0.22439158552860258	0.2584678779679921	0.3432848998592532
DATA	1h6	-1	1	4	me	PRP	null	m i	1	H-L%	4	0.1756742182974803	0.0	0.23395859466113053	0.3103017786937652	0.28006540834762383
DATA	1h6	-1	1	4	about	IN	null	@	0	H-L%	4	0.13059651294464664	0.0	0.22402301075354808	0.3909620861980009	0.2544183901038044
DATA	1h6	-1	1	4	about	IN	null	b aU t	1	H-L%	4	0.1941043739593166	0.0	0.2147704761000178	0.29374416783976703	0.29738098210089847
DATA	1h6	-1	1	4	the	DT	null	D @	0	H-L%	4	0.3607931970022156	0.0	0.21817247347942226	0.20540711435292458	0.21562721516543745
DATA	1h6	-1	1	4	rose	NN	L+H*	r @U z	1	H-L%	4	0.31218861086985533	0.0	0.19199889824486335	0.28752807268171415	0.20828441820356705
DATA	1h6	-1	1	4	I	PRP	null	AI	1	H-L%	4	0.26944431281140896	0.0	0.1950649321850533	0.29962154502682536	0.23586920997671237
DATA	1h6	-1	1	4	wear	VBP	null	w E r	1	H-L%	4	0.2623504185749076	0.0	0.24872455687551653	0.2546476022097581	0.2342774223398178
DATA	1h6	-1	1	4	;	:	null	null	null	H-L%	4	0.31475394993234496	0.0	0.21813296455598366	0.20860591029725573	0.2585071752144156
DATA	1h6	-1	1	5	Saying	VBG	L+H*	s EI	1	H-L%	4	0.35287776004458754	0.0	0.19827889500927612	0.17465576626535556	0.27418757868078075
DATA	1h6	-1	1	5	Saying	VBG	L+H*	I N	0	H-L%	4	0.2955456910868541	0.0	0.32795868680005547	0.1304568047107945	0.24603881740229613
DATA	1h6	-1	1	5	,	,	null	null	null	H-L%	4	0.15905872153054645	0.0	0.3889198659092387	0.2233632690603603	0.22865814349985453
DATA	1h6	-1	1	6	the	DT	null	D @	0	H-L%	4	0.19245669588232975	0.0	0.2216855583754856	0.29920608100339297	0.28665166473879183
DATA	1h6	-1	1	6	sanguine	JJ	L+H*	s { N	1	H-L%	4	0.24314076995302267	0.0	0.3341199947845156	0.15184568267451753	0.27089355258794423
DATA	1h6	-1	1	6	sanguine	JJ	L+H*	g w I n	0	H-L%	4	0.401421926203888	0.0	0.24948379056133504	0.15008203826556785	0.19901224496920913
DATA	1h6	-1	1	6	colour	NN	L+H*	k @ l r	0	H-L%	4	0.38253713516945703	0.0	0.16667598657011393	0.21549506811019578	0.23529181015023315
DATA	1h6	-1	1	6	of	IN	null	V v	1	H-L%	4	0.16684661247664664	0.0	0.27363035489414417	0.26884664702790334	0.29067638560130576
DATA	1h6	-1	1	6	the	DT	null	D @	0	H-L%	4	0.20979314799351745	0.0	0.1736245693745414	0.32461636821011713	0.2919659144218241
DATA	1h6	-1	1	6	leaves	NNS	L+H*	l i v z	1	H-L%	4	0.1972429498633566	0.0	0.1448945357619535	0.22507136372370465	0.4327911506509852
DATA	1h6	-1	1	6	Did	VBD	L+H*	d I d	1	H-L%	4	0.19206747343133146	0.0	0.1518436664748878	0.2985097206122912	0.35757913948148945
DATA	1h6	-1	1	6	represent	VB	L+H*	r E p	1	H-L%	4	0.21208092041447488	0.0	0.16200426857056166	0.3977920922241561	0.22812271879080726
DATA	1h6	-1	1	6	represent	VB	L+H*	r @	0	H-L%	4	0.2145522554574824	0.0	0.23207928358343857	0.38680248630310893	0.16656597465596995
DATA	1h6	-1	1	6	represent	VB	L+H*	z E n t	0	H-L%	4	0.2193218021593077	0.0	0.19953183792764645	0.34232221669679724	0.23882414321624862
DATA	1h6	-1	1	6	my	PRP$	null	m AI	1	H-L%	4	0.17715669797419503	0.0	0.23898336996564493	0.33752645634656736	0.24633347571359257
DATA	1h6	-1	1	6	master's	NN	L+H*	m { s	1	H-L%	4	0.1351097054499981	0.0	0.19068347627565826	0.5167750956829987	0.1574317225913449
DATA	1h6	-1	1	6	master's	NN	L+H*	t r=	0	H-L%	4	0.11424803439760192	0.0	0.17277838678182178	0.6111062839051121	0.10186729491546412
DATA	1h6	-1	1	6	master's	POS	null	z	0	H-L%	4	0.273259740657454	0.0	0.1283046887475596	0.4419834733798328	0.15645209721515374
DATA	1h6	-1	1	6	blushing	VBG	L+H*	b l V	1	H-L%	4	0.2887105325511557	0.0	0.12754607833501652	0.40052248830699355	0.18322090080683426
DATA	1h6	-1	1	6	blushing	VBG	L+H*	S I N	0	H-L%	4	0.3458261773288495	0.0	0.11361457476257278	0.3760090543423017	0.164550193566276
DATA	1h6	-1	1	6	cheeks	NNS	L+H*	tS i k s	1	H-L%	4	0.3191461990358249	0.0	0.18076455310749368	0.2678596547721994	0.232229593084482
DATA	1h6	-1	1	6	,	,	null	null	null	H-L%	4	0.19292710180204098	0.0	0.26496710560753683	0.22926841898159242	0.31283737360882974
DATA	1h6	-1	1	7	When	WRB	null	w E n	1	H-L%	4	0.20094802708773835	0.0	0.2517697329741891	0.162085099071742	0.38519714086633045
DATA	1h6	-1	1	7	stubbornly	RB	null	s	0	H-L%	4	0.38718023312948263	0.0	0.14827005500964308	0.1371014223543048	0.32744828950656957
DATA	1h6	-1	1	7	stubbornly	RB	null	t V	1	H-L%	4	0.32437182858246827	0.0	0.1312042946939727	0.15116872759641323	0.3932551491271457
DATA	1h6	-1	1	7	stubbornly	RB	null	b r=	0	H-L%	4	0.34678155806604016	0.0	0.10469865441874911	0.09045860343785743	0.45806118407735325
DATA	1h6	-1	1	7	stubbornly	RB	null	n l i	0	H-L%	4	0.3634000303336642	0.0	0.15689517908004094	0.08346748976955405	0.3962373008167408
DATA	1h6	-1	1	7	he	PRP	null	h i	1	H-L%	4	0.24778649397924338	0.0	0.16936667367420735	0.11544246175299991	0.4674043705935493
DATA	1h6	-1	1	7	did	VBD	L+H*	d I d	1	H-L%	4	0.2855185015619853	0.0	0.18712761470658493	0.17067987392612172	0.3566740098053081
DATA	1h6	-1	1	7	repugn	RB	null	r I	1	H-L%	4	0.3107406956194328	0.0	0.16216536410783938	0.17222645446192839	0.35486748581079947
DATA	1h6	-1	1	7	repugn	RB	null	p V n	0	H-L%	4	0.2916835757929641	0.0	0.1661431200936203	0.15162413596731553	0.3905491681461
DATA	1h6	-1	1	7	the	DT	null	D @	0	H-L%	4	0.26781666373493995	0.0	0.23442092429359762	0.13029930598321554	0.36746310598824694
DATA	1h6	-1	1	7	truth	NN	L+H*	t r u T	1	H-L%	4	0.21368407256162947	0.0	0.3383319807984092	0.10247689294383801	0.3455070536961233
DATA	1h6	-1	1	7	About	IN	null	@	0	H-L%	4	0.2681301282297194	0.0	0.31954223953388805	0.12397870782736883	0.28834892440902377
DATA	1h6	-1	1	7	About	IN	null	b aU t	1	H-L%	4	0.19416774996688885	0.0	0.2869994301257954	0.1296855563090991	0.3891472635982168
DATA	1h6	-1	1	7	a	DT	null	@	0	H-L%	4	0.1112375297570307	0.0	0.3517134531193593	0.16405998994960125	0.3729890271740089
DATA	1h6	-1	1	7	certain	JJ	L+H*	s r=	1	H-L%	4	0.30583858011679577	0.0	0.25887043467841564	0.20456292794685324	0.23072805725793516
DATA	1h6	-1	1	7	certain	JJ	L+H*	t @ n	0	H-L%	4	0.30135377903093896	0.0	0.22509704601762273	0.1567852097133409	0.3167639652380974
DATA	1h6	-1	1	7	question	NN	L+H*	k w E s	1	H-L%	4	0.24335543252952727	0.0	0.49770445040949324	0.13055702459610538	0.1283830924648741
DATA	1h6	-1	1	7	question	NN	L+H*	tS @ n	0	H-L%	4	0.13244595130588846	0.0	0.7172829774098071	0.09314719188957887	0.057123879394725435
DATA	1h6	-1	1	7	in	IN	null	I n	1	H-L%	4	0.11557197736646259	0.0	0.6048475828539429	0.16332738623082405	0.1162530535487704
DATA	1h6	-1	1	7	the	DT	null	D @	0	H-L%	4	0.09748866100374419	0.0	0.3278635355172693	0.11779037088983763	0.45685743258914885
DATA	1h6	-1	1	7	law	NN	L+H*	l O	1	H-L%	4	0.13740511019341972	0.0	0.3923009805341153	0.09407070881078933	0.3762232004616757
DATA	1h6	-1	1	7	Argued	VBD	L+H*	A r	1	H-L%	4	0.14232001942670963	0.0	0.22077944586944018	0.0938272843733578	0.5430732503304924
DATA	1h6	-1	1	7	Argued	VBD	L+H*	g j u d	0	H-L%	4	0.3920963483945104	0.0	0.17132712566367495	0.08979377942880837	0.3467827465130062
DATA	1h6	-1	1	7	betwixt	IN	null	b E t	1	H-L%	4	0.30083070580039045	0.0	0.23905298363987534	0.19527161277829783	0.2648446977814363
DATA	1h6	-1	1	7	betwixt	IN	null	w I k s t	0	H-L%	4	0.27105046744816014	0.0	0.26739384860752835	0.1704671941452038	0.2910884897991076
DATA	1h6	-1	1	7	the	DT	null	D @	0	H-L%	4	0.183382545707922	0.0	0.28514648119536234	0.25563313319316	0.2758378399035556
DATA	1h6	-1	1	7	Duke	NNP	L+H*	d u k	1	H-L%	4	0.13365859961784768	0.0	0.5118141772372043	0.11943897838116431	0.23508824476378365
DATA	1h6	-1	1	7	of	IN	null	V v	1	H-L%	4	0.16497126245143232	0.0	0.5286258851511465	0.11021058588362173	0.19619226651379945
DATA	1h6	-1	1	7	York	NNP	L+H*	j O r k	1	H-L%	4	0.25615350541305376	0.0	0.4234293322764194	0.11565013639830483	0.20476702591222212
DATA	1h6	-1	1	7	and	CC	null	{ n d	1	H-L%	4	0.2780170375372967	0.0	0.252144338454434	0.132524529034534	0.3373140949737354
DATA	1h6	-1	1	7	him	PRP	null	h I m	1	H-L%	4	0.2531869400739981	0.0	0.18497236690792787	0.1748038860212462	0.3870368069968278
DATA	1h6	-1	1	7	;	:	null	null	null	H-L%	4	0.2712093497609913	0.0	0.12680662668620848	0.2961461220053727	0.30583790154742735
DATA	1h6	-1	1	8	With	IN	null	w I D	1	H-L%	4	0.21380485283156328	0.0	0.11990932970424793	0.342205516724801	0.3240803007393878
DATA	1h6	-1	1	8	other	JJ	L+H*	V	1	H-L%	4	0.19440224925974808	0.0	0.0865289219061061	0.3616692883770048	0.35739954045714095
DATA	1h6	-1	1	8	other	JJ	L+H*	D r=	0	H-L%	4	0.2911575126624052	0.0	0.1261264428111042	0.22934227806304175	0.3533737664634489
DATA	1h6	-1	1	8	vile	JJ	L+H*	v AI l	1	H-L%	4	0.2783963169477244	0.0	0.1794444186374268	0.2155737749252462	0.3265854894896025
DATA	1h6	-1	1	8	and	CC	null	{ n d	1	H-L%	4	0.3231153260934728	0.0	0.29306859664605023	0.14079380840578148	0.24302226885469558
DATA	1h6	-1	1	8	ignominious	JJ	L+H*	I g	1	H-L%	4	0.4320742476183868	0.0	0.3036627180922235	0.1071826548779358	0.1570803794114539
DATA	1h6	-1	1	8	ignominious	JJ	L+H*	n @	0	H-L%	4	0.5934676182315874	0.0	0.2174737616538264	0.052044299508225075	0.13701432060636112
DATA	1h6	-1	1	8	ignominious	JJ	L+H*	m I	0	H-L%	4	0.59337748772773	0.0	0.18893380561288026	0.05283514143262868	0.164853565226761
DATA	1h6	-1	1	8	ignominious	JJ	L+H*	n i	0	H-L%	4	0.39086071741892014	0.0	0.19311809764879054	0.14125615748439868	0.2747650274478906
DATA	1h6	-1	1	8	ignominious	JJ	L+H*	@ s	0	H-L%	4	0.26529730725096934	0.0	0.28162755523223476	0.11087297916089488	0.3422021583559011
DATA	1h6	-1	1	8	terms	NNS	L+H*	t r= m z	1	H-L%	4	0.1863917863210767	0.0	0.3188639631140543	0.19885211574280828	0.2958921348220607
DATA	1h6	-1	1	8	:	:	null	null	null	H-L%	4	0.07576124604174146	0.0	0.14259382900585837	0.10418562485688013	0.67745930009552
DATA	1h6	-1	1	9	In	IN	null	I n	1	H-L%	4	0.084290809398249	0.0	0.10818043560207519	0.0944602371685852	0.7130685178310906
DATA	1h6	-1	1	9	confutation	NN	L+H*	k @ n	0	H-L%	4	0.20392044137357127	0.0	0.18051604492788556	0.07476953543257372	0.5407939782659694
DATA	1h6	-1	1	9	confutation	NN	L+H*	f @	0	H-L%	4	0.13428394976098976	0.0	0.2036828454824769	0.07976844930322108	0.5822647554533121
DATA	1h6	-1	1	9	confutation	NN	L+H*	t EI	1	H-L%	4	0.13824409516114552	0.0	0.2210930055120542	0.08335035171932542	0.557312547607475
DATA	1h6	-1	1	9	confutation	NN	L+H*	S @ n	0	H-L%	4	0.21529644278442064	0.0	0.300233304093547	0.0642550216412647	0.4202152314807677
DATA	1h6	-1	1	9	of	IN	null	V v	1	H-L%	4	0.1714531943011987	0.0	0.5516457305388373	0.05319342736912408	0.22370764779083996
DATA	1h6	-1	1	9	which	WDT	null	w I tS	1	H-L%	4	0.18489480990204893	0.0	0.4989182535668124	0.07032334563230012	0.24586359089883855
DATA	1h6	-1	1	9	rude	JJ	L+H*	r u d	1	H-L%	4	0.16199380237399755	0.0	0.5247387137438803	0.09649975332864798	0.21676773055347423
DATA	1h6	-1	1	9	reproach	NN	L+H*	r i	0	H-L%	4	0.2530011175940587	0.0	0.33281821015423924	0.1631239959920931	0.2510566762596091
DATA	1h6	-1	1	9	reproach	NN	L+H*	p r @U tS	1	H-L%	4	0.17301777349275674	0.0	0.3786889646073464	0.2101585998159633	0.23813466208393352
DATA	1h6	-1	1	9	And	CC	null	{ n d	1	H-L%	4	0.13180274298755354	0.0	0.33939518731971713	0.20256926983369547	0.3262327998590338
DATA	1h6	-1	1	9	in	IN	null	I n	1	H-L%	4	0.16955851389556764	0.0	0.4567843219287494	0.17051667920414532	0.20314048497153744
DATA	1h6	-1	1	9	defence	NN	L+H*	d I	0	H-L%	4	0.2495919198750494	0.0	0.23311632729030365	0.2943198618173882	0.22297189101725876
DATA	1h6	-1	1	9	defence	NN	L+H*	f E n s	1	H-L%	4	0.277487267465426	0.0	0.22167119272382227	0.22931545040177997	0.27152608940897166
DATA	1h6	-1	1	9	of	IN	null	V v	1	H-L%	4	0.13152627179527926	0.0	0.3234002130737971	0.23923026218575869	0.305843252945165
DATA	1h6	-1	1	9	my	PRP$	null	m AI	1	H-L%	4	0.11074684507817072	0.0	0.4123248389389419	0.25828917469920454	0.21863914128368284
DATA	1h6	-1	1	9	lord's	NN	L+H*	l O r d	1	H-L%	4	0.10349569459950682	0.0	0.34434793736148883	0.1169087735224873	0.4352475945165171
DATA	1h6	-1	1	9	lord's	POS	null	z	0	H-L%	4	0.13008600788270214	0.0	0.5349514898756381	0.07776133722589307	0.2572011650157668
DATA	1h6	-1	1	9	worthiness	NN	L+H*	w r=	1	H-L%	4	0.05535328133992646	0.0	0.7599268134954101	0.07840958061712186	0.1063103245475415
DATA	1h6	-1	1	9	worthiness	NN	L+H*	D i	0	H-L%	4	0.11658114618233759	0.0	0.3396251112277959	0.3742723893269665	0.16952135326290013
DATA	1h6	-1	1	9	worthiness	NN	L+H*	n I s	0	H-L%	4	0.027298089361144227	0.0	0.10265820263543791	0.7437931028345501	0.12625060516886774
DATA	1h6	-1	1	9	,	,	null	null	null	H-L%	4	0.032115370060968276	0.0	0.12978251913769911	0.7119416667656959	0.1261604440356367
DATA	1h6	-1	1	10	I	PRP	null	AI	1	L-L%	5	0.048485789206351486	0.0	0.19281276608085096	0.5694632794955683	0.18923816521722917
DATA	1h6	-1	1	10	crave	VBP	null	k r EI v	1	L-L%	5	0.05302444452438034	0.0	0.3985731331871447	0.42101016052100737	0.12739226176746749
DATA	1h6	-1	1	10	the	DT	null	D @	0	L-L%	5	0.10317237263875707	0.0	0.36591132729856163	0.387376951734015	0.14353934832866622
DATA	1h6	-1	1	10	benefit	NN	L+H*	b E	1	L-L%	5	0.17730204526398463	0.0	0.4164589052848747	0.2512417117996406	0.15499733765150017
DATA	1h6	-1	1	10	benefit	NN	L+H*	n @	0	L-L%	5	0.12958400296008404	0.0	0.10537933737611084	0.586757272844534	0.17827938681927114
DATA	1h6	-1	1	10	benefit	NN	L+H*	f I t	0	L-L%	5	0.17576921269825432	0.0	0.11385775954339959	0.6358131821593039	0.07455984559904215
DATA	1h6	-1	1	10	of	IN	null	V v	1	L-L%	5	0.16526955583659483	0.0	0.17688445359622934	0.5241315131323999	0.13371447743477594
DATA	1h6	-1	1	10	law	NN	L+H*	l O	1	L-L%	5	0.14057422646759032	0.0	0.1060869218194004	0.6716189547453482	0.08171989696766109
DATA	1h6	-1	1	10	of	IN	null	V v	1	L-L%	5	0.3327560583828919	0.0	0.12462294921426166	0.4421053756738454	0.10051561672900099
DATA	1h6	-1	1	10	arms	NNS	!H*	A r m z	1	L-L%	5	0.1478044124921871	0.0	0.12602739392831616	0.6599998277361823	0.0661683658433145
DATA	1h6	-1	1	10	.	.	null	null	null	L-L%	5	0.17242551315592253	0.0	0.15757419219690685	0.6001925382763701	0.06980775637080062
DATA	1h6	-1	1	1	And	CC	null	{ n d	1	H-L%	4	0.2732891001084371	0.0	0.16284144041106174	0.4732646784450983	0.09060478103540293
DATA	1h6	-1	1	1	that	DT	null	D { t	1	H-L%	4	0.2333430655576412	0.0	0.16596632668063915	0.44116062359904035	0.15952998416267938
DATA	1h6	-1	1	1	is	VBZ	null	I z	1	H-L%	4	0.29509768258491226	0.0	0.2701916176460234	0.27837975834051154	0.15633094142855294
DATA	1h6	-1	1	1	my	PRP$	null	m AI	1	H-L%	4	0.32071231509454473	0.0	0.24240137013298996	0.23969232338802796	0.19719399138443727
DATA	1h6	-1	1	1	petition	NN	L+H*	p @	0	H-L%	4	0.3033070261650521	0.0	0.25663717235616873	0.20172273281629685	0.23833306866248224
DATA	1h6	-1	1	1	petition	NN	L+H*	t I	1	H-L%	4	0.24227320995450635	0.0	0.21923480951339805	0.328132501919557	0.21035947861253868
DATA	1h6	-1	1	1	petition	NN	L+H*	S @ n	0	H-L%	4	0.20708191481356195	0.0	0.21725970159660782	0.3593847418874668	0.21627364170236346
DATA	1h6	-1	1	1	,	,	null	null	null	H-L%	4	0.1584210365918138	0.0	0.21958542519614282	0.18801783694904642	0.4339757012629969
DATA	1h6	-1	1	2	noble	JJ	L+H*	n @U	1	H-L%	4	0.16910847844544374	0.0	0.35234789269765787	0.2600590732987793	0.21848455555811902
DATA	1h6	-1	1	2	noble	JJ	L+H*	b @ l	0	H-L%	4	0.1670006333173498	0.0	0.35480517921043175	0.20049783048178932	0.2776963569904292
DATA	1h6	-1	1	2	lord	NN	L+H*	l O r d	1	H-L%	4	0.16307320374511594	0.0	0.48798074559968496	0.17473607612910522	0.1742099745260938
DATA	1h6	-1	1	2	:	:	null	null	null	H-L%	4	0.17742113950993896	0.0	0.43542319437119875	0.22731116765816295	0.1598444984606994
DATA	1h6	-1	1	3	For	IN	null	f O r	1	H-L%	4	0.1889833224840937	0.0	0.2931636212820642	0.3376371028342755	0.18021595339956667
DATA	1h6	-1	1	3	though	IN	null	D @U	1	H-L%	4	0.256207285679875	0.0	0.37126782929860164	0.21403331640739734	0.15849156861412605
DATA	1h6	-1	1	3	he	PRP	null	h i	1	H-L%	4	0.23013283880890006	0.0	0.3569760353832867	0.2238476858010093	0.18904344000680406
DATA	1h6	-1	1	3	seem	VB	L+H*	s i m	1	H-L%	4	0.24850570876741598	0.0	0.3125233570887209	0.23495152123659974	0.20401941290726328
DATA	1h6	-1	1	3	with	IN	null	w I D	1	H-L%	4	0.2948438494788575	0.0	0.254186608248622	0.2614030539478309	0.18956648832468959
DATA	1h6	-1	1	3	forged	VBN	L+H*	f O r dZ d	1	H-L%	4	0.35420891865989523	0.0	0.25456023256149934	0.21148364300374783	0.17974720577485764
DATA	1h6	-1	1	3	quaint	JJ	L+H*	k w EI n t	1	H-L%	4	0.33125338112562513	0.0	0.2589067942865532	0.20679645186082343	0.2030433727269983
DATA	1h6	-1	1	3	conceit	NN	L+H*	k @ n	0	H-L%	4	0.30376439359420215	0.0	0.27772714723669145	0.21906761975069342	0.19944083941841304
DATA	1h6	-1	1	3	conceit	NN	L+H*	s i t	1	H-L%	4	0.3104967550237411	0.0	0.28833558202461435	0.21209070177442924	0.18907696117721537
DATA	1h6	-1	1	3	To	TO	null	t u	1	H-L%	4	0.2982439669571171	0.0	0.32481545675853707	0.21660042091866694	0.1603401553656789
DATA	1h6	-1	1	3	set	VB	L+H*	s E t	1	H-L%	4	0.2733805701291309	0.0	0.3317841078184303	0.22217606127775558	0.17265926077468324
DATA	1h6	-1	1	3	a	DT	null	@	0	H-L%	4	0.31538138821485684	0.0	0.28822693962385687	0.18786406703040287	0.2085276051308834
DATA	1h6	-1	1	3	gloss	NN	L+H*	g l O s	1	H-L%	4	0.25494410888436736	0.0	0.26514981472231974	0.2079623119109205	0.27194376448239227
DATA	1h6	-1	1	3	upon	IN	null	@	0	H-L%	4	0.25891544842209785	0.0	0.2721557919258665	0.20278928188947543	0.2661394777625602
DATA	1h6	-1	1	3	upon	IN	null	p A n	1	H-L%	4	0.2709177327474079	0.0	0.23620688174331636	0.18798627324641315	0.3048891122628626
DATA	1h6	-1	1	3	his	PRP$	null	h I z	1	H-L%	4	0.26524024365107257	0.0	0.23315953033886933	0.190141395297886	0.3114588307121722
DATA	1h6	-1	1	3	bold	JJ	L+H*	b @U l d	1	H-L%	4	0.24203795729865482	0.0	0.2784435749503129	0.2894789795319682	0.19003948821906397
DATA	1h6	-1	1	3	intent	NN	L+H*	I n	0	H-L%	4	0.2144266808377487	0.0	0.25232659260292484	0.27778623162663396	0.2554604949326925
DATA	1h6	-1	1	3	intent	NN	L+H*	t E n t	1	H-L%	4	0.2460143179999369	0.0	0.18973030660291246	0.2397231164058145	0.3245322589913362
DATA	1h6	-1	1	3	,	,	null	null	null	H-L%	4	0.2918652265139201	0.0	0.1467873354572513	0.2284174501228783	0.3329299879059502
DATA	1h6	-1	1	4	Yet	RB	null	j E t	1	H-L%	4	0.21924730765840214	0.0	0.13529609941399212	0.3152764655906297	0.33018012733697605
DATA	1h6	-1	1	4	know	VB	L+H*	n @U	1	H-L%	4	0.12520393442247535	0.0	0.18500904007563831	0.4747702688452738	0.21501675665661257
DATA	1h6	-1	1	4	,	,	null	null	null	H-L%	4	0.10149671027352072	0.0	0.49482672616326584	0.20573237417949417	0.1979441893837193
DATA	1h6	-1	1	5	my	PRP$	null	m AI	1	H-L%	4	0.13996239272330005	0.0	0.5512897014749422	0.1336002820294027	0.17514762377235504
DATA	1h6	-1	1	5	lord	NN	L+H*	l O r d	1	H-L%	4	0.23232364913236664	0.0	0.3880557097241302	0.12012360911923335	0.2594970320242698
DATA	1h6	-1	1	5	,	,	null	null	null	H-L%	4	0.1681845424187235	0.0	0.25645689223130064	0.20253839761215886	0.372820167737817
DATA	1h6	-1	1	6	I	PRP	null	AI	1	H-L%	4	0.16613575442012424	0.0	0.2416700176600674	0.16620080197096268	0.4259934259488457
DATA	1h6	-1	1	6	was	VBD	L+H*	w A z	1	H-L%	4	0.19812989223766983	0.0	0.28179879110845274	0.2172986121690426	0.3027727044848348
DATA	1h6	-1	1	6	provoked	VBN	L+H*	p r @	0	H-L%	4	0.2058200948139817	0.0	0.1876167052680006	0.22787792372528193	0.37868527619273584
DATA	1h6	-1	1	6	provoked	VBN	L+H*	v @U k t	1	H-L%	4	0.25831434233246875	0.0	0.18631775094011183	0.24519347921223578	0.31017442751518365
DATA	1h6	-1	1	6	by	IN	null	b AI	1	H-L%	4	0.23645701796386479	0.0	0.1622395124669927	0.2695768134855158	0.3317266560836267
DATA	1h6	-1	1	6	him	PRP	null	h I m	1	H-L%	4	0.20981857639411816	0.0	0.17153235949003212	0.2752325879378513	0.34341647617799836
